feature,importance
cat__Polymer Grade 2_I'm green™ STN7006,0.0024051385
num__vol_fraction3,0.0023790565
cat__Polymer Grade 1_I'm green™ STN7006,0.002343158
cat__Polymer Grade 3_PBS TH803S,0.0021949413
num__vol_fraction2,0.0021744198
cat__Polymer Grade 3_BioPBS™ FD92,0.002014699
cat__Polymer Grade 3_Polylactide,0.0020095143
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0020005333
cat__Polymer Grade 5_Capa™ 6500,0.0019738646
cat__Polymer Grade 3_PHACT S1000P,0.0019582931
cat__Polymer Grade 5_Green Planet™ PHBH,0.0017518507
cat__Polymer Grade 4_Capa™ 6800,0.0017508118
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0017433191
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.001719367
cat__Polymer Grade 4_PHACT S1000P,0.0016626944
cat__Polymer Grade 4_BioPBS™ FD92,0.0016060326
cat__Polymer Grade 2_Polylactide,0.0015915957
cat__Polymer Grade 2_Capa™ 6500,0.0015795769
cat__Polymer Grade 2_Ecoworld,0.0015643876
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.0014823307
cat__Polymer Grade 3_Total PPH 3270,0.0014398983
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0013599347
cat__Polymer Grade 3_Ingeo 4043D,0.0012738132
cat__Polymer Grade 1_PHACT S1000P,0.0012382054
cat__Polymer Grade 5_Luminy® L175,0.0012366391
cat__Polymer Grade 1_Capa™ 6500,0.0012041177
cat__Polymer Grade 2_PHACT S1000P,0.001196893
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0011687973
cat__Polymer Grade 5_Tunhe TH801T,0.0011502892
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0011244047
cat__Polymer Grade 1_Green Planet™ PHBH,0.0011112186
cat__Polymer Grade 2_BioPBS™ FD92,0.0010668879
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.001042506
cat__Polymer Grade 2_Luminy® L175,0.0010253914
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0010198682
cat__Polymer Grade 2_ENMAT™ Y1000P,0.000965401
cat__Polymer Grade 1_Polylactide,0.0009448286
cat__Polymer Grade 4_PBS TH803S,0.00093185925
cat__Polymer Grade 3_Ingeo 4032D,0.00092843716
cat__Polymer Grade 5_EVAL F171B,0.00092499255
cat__Polymer Grade 1_Capa™ 6800,0.00089627464
cat__Polymer Grade 4_Ingeo 4043D,0.00087647454
cat__Polymer Grade 5_Polylactide,0.0008473133
cat__Polymer Grade 4_Ingeo 4032D,0.0008413389
cat__Polymer Grade 2_Total PPH 3270,0.0008232123
cat__Polymer Grade 2_Capa™ 6800,0.0007657598
cat__Polymer Grade 1_Ingeo 4032D,0.00071837794
cat__Polymer Grade 3_Ecoworld,0.0006969669
cat__Polymer Grade 3_Capa™ 6500,0.0006560381
cat__Polymer Grade 1_Ingeo 4043D,0.00064593303
cat__Polymer Grade 2_Ingeo 4032D,0.0006427495
cat__Polymer Grade 1_PBS TH803S,0.00062916556
cat__Polymer Grade 1_Total PPH 3270,0.00053875963
cat__Polymer Grade 1_EVAL F171B,0.00052886835
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0005184444
cat__Polymer Grade 2_Ingeo 4043D,0.0005045051
cat__Polymer Grade 3_Capa™ 6800,0.0004759415
cat__Polymer Grade 3_Luminy® L175,0.0004614077
cat__Polymer Grade 1_Ecoworld,0.00046058637
cat__Polymer Grade 4_ENMAT™ Y1000P,0.00043502307
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0004322751
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.00037272242
cat__Polymer Grade 1_BioPBS™ FD92,0.0003599127
cat__Polymer Grade 5_PHACT S1000P,0.00032394586
cat__Polymer Grade 2_PBS TH803S,0.00029409432
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0002588878
cat__Polymer Grade 3_EVAL F171B,0.00021944361
cat__Polymer Grade 5_Ecoworld,0.00020567286
cat__Polymer Grade 3_Green Planet™ PHBH,0.00020298995
cat__Polymer Grade 1_Luminy® L175,0.00018549118
cat__Polymer Grade 2_EVAL F171B,0.00016719125
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0001436831
cat__Polymer Grade 4_EVAL F171B,5.822057e-05
num__SP3_F,0.0
num__boron_3_coord,0.0
num__aldehyde,0.0
num__SP3_Si,0.0
num__SP3_B,0.0
num__allene,0.0
num__vinyl_halide,0.0
cat__Polymer Grade 5_Ingeo 4032D,0.0
num__silicon_4_coord,0.0
num__thiol,0.0
num__guanidine,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__SP2_N,0.0
num__thioether,0.0
num__thiocyanate,0.0
num__SP_C,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_CX-C6,0.0
cat__Polymer Grade 5_PBS TH803S,0.0
num__SP3_S,0.0
num__SP3_P,0.0
num__quaternary_carbon,0.0
num__SP_N,0.0
num__primary_amine,0.0
cat__Polymer Grade 2_Unknown,0.0
num__nitrile,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
cat__Polymer Grade 5_Ingeo 4043D,0.0
num__azide,0.0
num__isocyanate,0.0
num__SP3_Cl,0.0
num__aromatic_rings_with_n,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__thiophenes,0.0
num__ketal,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__aliphatic_rings_with_s,0.0
num__other_rings,0.0
num__carboxylic_acid,0.0
num__anhydride,0.0
num__acyl_halide,0.0
num__carbamide,0.0
num__urea,0.0
num__carbamate,0.0
num__thioamide,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__sulfonamide,0.0
num__sulfone,0.0
num__sulfoxide,0.0
num__phosphate,0.0
cat__Polymer Grade 5_Capa™ 6800,0.0
num__acetal,0.0
num__nitro,0.0
