feature,importance
cat__Polymer Grade 1_PHACT S1000P,0.0044395532
cat__Polymer Grade 2_Green Planet™ PHBH,0.0042160787
cat__Polymer Grade 2_Ecovance rf-PBAT,0.004109592
cat__Polymer Grade 4_BioPBS™ FZ91,0.004073254
num__SP2_O,0.0040697856
cat__Polymer Grade 2_Total PPH 3270,0.0040589143
cat__Polymer Grade 1_Polylactide,0.0040028035
cat__Polymer Grade 1_ENMAT Y3000,0.0038985554
cat__Polymer Grade 2_Polylactide,0.0038638157
cat__Polymer Grade 2_LDPE LD 150,0.0038076504
cat__Polymer Grade 4_Ecoworld,0.0037634405
cat__Polymer Grade 5_Kuredux® PGA,0.003757739
cat__Polymer Grade 4_LDPE LD 150,0.003719351
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0037022396
num__alcohol,0.0036970056
num__vol_fraction2,0.0036843754
cat__Polymer Grade 2_BioPBS™ FZ91,0.0035926506
cat__Polymer Grade 3_BioPBS™ FD92,0.0035706195
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0035483623
cat__Polymer Grade 5_BioPBS™ FZ91,0.0034072662
cat__Polymer Grade 4_Kuredux® PGA,0.0033193084
cat__Polymer Grade 4_Luminy® L175,0.0033097272
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0031937913
num__vol_fraction3,0.0030625972
cat__Polymer Grade 2_I'm green™ STN7006,0.002998624
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00285
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0028029187
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0027799003
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0026287572
cat__Polymer Grade 4_Polylactide,0.0025588567
cat__Polymer Grade 4_PHACT S1000P,0.0025492269
cat__Polymer Grade 1_BioPBS™ FZ91,0.0025426494
cat__Polymer Grade 3_PBS TH803S,0.0024966074
cat__Polymer Grade 1_Tunhe TH801T,0.00244185
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0023031808
cat__Polymer Grade 3_PHACT S1000P,0.0021085634
cat__Polymer Grade 2_BioPBS™ FD92,0.0020873651
cat__Polymer Grade 3_Total PPH 3270,0.0020135406
num__vol_fraction1,0.00198934
cat__Polymer Grade 3_Capa™ 6500,0.0019184891
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0018805147
cat__Polymer Grade 3_Capa™ 6800,0.0018738871
cat__Polymer Grade 5_EVAL F171B,0.0018213744
cat__Polymer Grade 4_Capa™ 6800,0.0018167811
cat__Polymer Grade 2_Unknown,0.0018003004
cat__Polymer Grade 1_PBS TH803S,0.0017979397
cat__Polymer Grade 1_Ecoworld,0.0017898129
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0016977404
cat__Polymer Grade 2_ENMAT™ Y1000P,0.0016788369
cat__Polymer Grade 2_Ingeo 4043D,0.0015919656
cat__Polymer Grade 4_PBS TH803S,0.0015830864
cat__Polymer Grade 4_Ingeo 4043D,0.001551524
cat__Polymer Grade 1_Total PPH 3270,0.0015237437
cat__Polymer Grade 3_Ingeo 4043D,0.0014904685
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0014649649
cat__Polymer Grade 1_LDPE LD 150,0.0014508609
cat__Polymer Grade 1_Capa™ 6500,0.0014151314
cat__Polymer Grade 4_Total PPH 3270,0.0014022684
cat__Polymer Grade 2_Luminy® L175,0.0014017537
cat__Polymer Grade 1_BioPBS™ FD92,0.0013286915
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0012818502
cat__Polymer Grade 2_PBS TH803S,0.0012652841
cat__Polymer Grade 2_Ecoworld,0.0012459095
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.00121538
cat__Polymer Grade 5_Total PPH 3270,0.0011484283
cat__Polymer Grade 1_Green Planet™ PHBH,0.0011083733
cat__Polymer Grade 3_Green Planet™ PHBH,0.0010514569
cat__Polymer Grade 3_Ingeo 4032D,0.0010221264
cat__Polymer Grade 2_Capa™ 6500,0.000975056
cat__Polymer Grade 3_LDPE LD 150,0.00082262483
cat__Polymer Grade 1_I'm green™ STN7006,0.0007890546
cat__Polymer Grade 1_Luminy® L175,0.0006829998
cat__Polymer Grade 4_ENMAT™ Y1000P,0.00067857886
cat__Polymer Grade 1_Ingeo 4032D,0.0006604454
cat__Polymer Grade 1_Capa™ 6800,0.0006597526
cat__Polymer Grade 4_EVAL F171B,0.0006230297
cat__Polymer Grade 2_Ingeo 4032D,0.0006230268
cat__Polymer Grade 3_Luminy® L175,0.0006045803
cat__Polymer Grade 2_Capa™ 6800,0.0006013215
cat__Polymer Grade 5_Ingeo 4043D,0.00046091227
cat__Polymer Grade 2_EVAL F171B,0.00045527835
cat__Polymer Grade 3_Ecoworld,0.00042111753
cat__Polymer Grade 1_Ingeo 4043D,0.00040579287
cat__Polymer Grade 5_Tunhe TH801T,0.00032907564
cat__Polymer Grade 3_EVAL F171B,0.00029722546
cat__Polymer Grade 1_EVAL F171B,0.00025232785
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00025005848
cat__Polymer Grade 5_LDPE LD 150,0.00024006132
cat__Polymer Grade 5_Green Planet™ PHBH,0.00017235935
cat__Polymer Grade 3_Tunhe TH801T,6.0437254e-05
cat__Polymer Grade 5_ecoflex® F Blend C1200,4.5788332e-05
cat__Polymer Grade 4_ecoflex® F Blend C1200,2.024395e-05
cat__Polymer Grade 4_Ingeo 4032D,3.8794615e-06
num__SP_N,0.0
cat__Polymer Grade 5_Ecoworld,0.0
cat__Polymer Grade 5_Luminy® L175,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__SP2_N,0.0
num__boron_3_coord,0.0
num__silicon_4_coord,0.0
cat__Polymer Grade 5_Ingeo 4032D,0.0
num__guanidine,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__thiocyanate,0.0
num__aldehyde,0.0
num__thiol,0.0
num__ketal,0.0
cat__Polymer Grade 5_PHACT S1000P,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
cat__Polymer Grade 1_CX-C6,0.0
cat__Polymer Grade 4_Capa™ 6500,0.0
cat__Polymer Grade 5_Polylactide,0.0
num__quaternary_carbon,0.0
num__SP_C,0.0
num__thioether,0.0
num__nitrile,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
cat__Polymer Grade 5_Capa™ 6500,0.0
num__primary_amine,0.0
num__isocyanate,0.0
num__acetal,0.0
num__SP3_S,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__aromatic_rings_with_s,0.0
num__aliphatic_rings_with_o,0.0
num__nitro,0.0
num__aliphatic_rings_with_n_o,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__SP2_S,0.0
num__amide,0.0
num__SP2_B,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__thioamide,0.0
