feature,importance
cat__Polymer Grade 3_EVAL F171B,0.00012897144
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00011936224
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.00011642776
cat__Polymer Grade 1_ecoflex® F Blend C1200,9.500444e-05
cat__Polymer Grade 1_Ingeo 4032D,7.7117766e-05
cat__Polymer Grade 4_I'm green™ STN7006,6.72791e-05
cat__Polymer Grade 2_Ecovance rf-PBAT,5.8169575e-05
cat__Polymer Grade 3_Ecoworld,5.7209963e-05
cat__Polymer Grade 3_Ingeo 4032D,5.163633e-05
cat__Polymer Grade 1_Ingeo 4043D,4.507334e-05
cat__Polymer Grade 4_Luminy® L175,4.4791115e-05
cat__Polymer Grade 5_Capa™ 6500,2.9637109e-05
cat__Polymer Grade 2_Ingeo 4032D,2.8353255e-05
cat__Polymer Grade 2_Ecoworld,2.5912894e-05
cat__Polymer Grade 5_ecoflex® F Blend C1200,2.2741031e-05
cat__Polymer Grade 4_Capa™ 6800,1.2229111e-05
cat__Polymer Grade 4_PHACT A1000P,1.2200106e-05
num__nitro,0.0
num__imide,0.0
num__guanidine,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__sulfoxide,0.0
num__azo,0.0
num__acetal,0.0
num__azide,0.0
num__thiocyanate,0.0
num__isocyanate,0.0
num__silicon_4_coord,0.0
num__phosphate,0.0
num__ketal,0.0
num__aldehyde,0.0
num__boron_3_coord,0.0
num__vinyl_halide,0.0
num__allene,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
num__thiol,0.0
num__thioether,0.0
num__sulfone,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__ethyl_chain,0.0
num__imine,0.0
num__nitrile,0.0
num__quaternary_carbon,0.0
num__primary_amine,0.0
cat__Polymer Grade 5_LDPE LD 150,0.0
num__sulfonamide,0.0
num__SP2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_N,0.0
num__amide,0.0
num__SP_N,0.0
num__SP_C,0.0
cat__Polymer Grade 4_Capa™ 6500,0.0
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0
cat__Polymer Grade 4_Ingeo 4043D,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
cat__Polymer Grade 5_I'm green™ STN7006,0.0
cat__Polymer Grade 5_Ingeo 4043D,0.0
num__SP3D2_S,0.0
num__cyclohexanes,0.0
num__cyclopentanes,0.0
num__cyclopentenes,0.0
num__thioamide,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
cat__Polymer Grade 5_PHACT A1000P,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__anhydride,0.0
