feature,importance
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00033551085
cat__Polymer Grade 1_Green Planet™ PHBH,0.00033176664
cat__Polymer Grade 4_Green Planet™ PHBH,0.00033133526
cat__Polymer Grade 5_Ingeo 4032D,0.00032702606
cat__Polymer Grade 1_ENMAT Y3000,0.00032263255
cat__Polymer Grade 1_Total PPH 3270,0.00029694327
cat__Polymer Grade 1_Luminy® L175,0.00027851132
cat__Polymer Grade 1_Ecoworld,0.00027161455
cat__Polymer Grade 5_Capa™ 6800,0.00026949839
cat__Polymer Grade 4_Ingeo 4043D,0.0002569616
cat__Polymer Grade 3_Ingeo 4043D,0.0002140581
cat__Polymer Grade 3_Luminy® L175,0.00020116652
cat__Polymer Grade 2_Ingeo 4043D,0.00019855102
cat__Polymer Grade 5_Green Planet™ PHBH,0.00019073678
cat__Polymer Grade 4_EVAL F171B,0.00017994612
cat__Polymer Grade 4_Total PPH 3270,0.0001781068
cat__Polymer Grade 1_Ingeo 4032D,0.00016659878
cat__Polymer Grade 3_Total PPH 3270,0.00016200544
cat__Polymer Grade 2_PHACT S1000P,0.0001528385
cat__Polymer Grade 2_Green Planet™ PHBH,0.0001393863
cat__Polymer Grade 2_Total PPH 3270,0.00013844084
cat__Polymer Grade 2_Ingeo 4032D,0.00013336669
cat__Polymer Grade 5_ENMAT Y3000,0.00010743039
cat__Polymer Grade 2_Ecoworld,9.202003e-05
cat__Polymer Grade 1_Tunhe TH801T,6.940197e-05
cat__Polymer Grade 2_Ecovance rf-PBAT,5.2444324e-05
cat__Polymer Grade 2_Unknown,3.321513e-05
cat__Polymer Grade 4_ecoflex® F Blend C1200,3.244018e-05
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,1.5660697e-05
cat__Polymer Grade 2_ecoflex® F Blend C1200,1.0137513e-05
num__isocyanate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__thiocyanate,0.0
num__tertiary_amine,0.0
num__ketal,0.0
num__phosphonate,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__acetal,0.0
num__silicon_4_coord,0.0
num__thiourea,0.0
num__guanidine,0.0
num__amide,0.0
num__boron_3_coord,0.0
num__butyl_chain,0.0
num__vinyl_halide,0.0
num__allene,0.0
num__quaternary_carbon,0.0
num__aldehyde,0.0
num__thiol,0.0
num__thioether,0.0
num__nitrile,0.0
num__primary_amine,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__thiophenes,0.0
num__thioamide,0.0
num__carbamate,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
cat__Polymer Grade 5_PHACT S1000P,0.0
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0
cat__Polymer Grade 4_Capa™ 6800,0.0
cat__Polymer Grade 5_I'm green™ STN7006,0.0
cat__Polymer Grade 5_Ecoworld,0.0
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0
cat__Polymer Grade 5_Capa™ 6500,0.0
num__SP3_F,0.0
num__SP3_Cl,0.0
num__SP3_Br,0.0
num__aliphatic_rings_with_o,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_n,0.0
num__SP3_I,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
cat__Polymer Grade 5_EVAL F171B,0.0
