feature,importance
num__aldehyde,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__SP2_N,0.0
num__thiol,0.0
num__SP_N,0.0
num__SP3_F,0.0
num__thioether,0.0
num__primary_amine,0.0
num__secondary_amine,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0
num__quaternary_carbon,0.0
cat__Polymer Grade 2_Unknown,0.0
cat__Polymer Grade 1_CX-C6,0.0
num__butyl_chain,0.0
num__thiocyanate,0.0
num__isocyanate,0.0
num__ketal,0.0
num__cyclopentenes,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentanes,0.0
num__aliphatic_rings_with_n_o,0.0
num__cyclohexanes,0.0
num__SP3_Si,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_s,0.0
num__acetal,0.0
num__SP3_P,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__SP3_S,0.0
num__thioamide,0.0
num__other_rings,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__SP_C,0.0
