feature,importance
cat__Polymer Grade 1_Ecoworld,0.00085386826
cat__Polymer Grade 4_PHACT A1000P,0.0008398419
cat__Polymer Grade 1_EVAL F171B,0.00076443865
cat__Polymer Grade 5_Luminy® L175,0.00072879845
cat__Polymer Grade 5_PHACT A1000P,0.0007112283
cat__Polymer Grade 2_LDPE LD 150,0.0006670544
cat__Polymer Grade 3_Luminy® L175,0.00062776153
cat__Polymer Grade 2_Kuredux® PGA,0.0006015648
cat__Polymer Grade 3_Green Planet™ PHBH,0.00059358904
cat__Polymer Grade 2_Ingeo 4043D,0.0005861592
cat__Polymer Grade 3_Ecovance rf-PBAT,0.00057350716
cat__Polymer Grade 5_Kuredux® PGA,0.000550494
cat__Polymer Grade 5_Ecoworld,0.0005454248
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.00054456224
cat__Polymer Grade 1_PHACT A1000P,0.00051016075
cat__Polymer Grade 3_Polylactide,0.00050090125
cat__Polymer Grade 1_Kuredux® PGA,0.0004994923
cat__Polymer Grade 1_Polylactide,0.00048259133
cat__Polymer Grade 3_Ingeo 4043D,0.00045501228
cat__Polymer Grade 1_Green Planet™ PHBH,0.0004528411
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.00044300337
cat__Polymer Grade 1_ENMAT™ Y1000P,0.00042285302
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00038079394
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.00037578688
cat__Polymer Grade 3_Ingeo 4032D,0.00034052192
cat__Polymer Grade 1_Ingeo 4043D,0.00033564036
cat__Polymer Grade 4_Polylactide,0.0003127787
cat__Polymer Grade 5_ENMAT™ Y1000P,0.00028419524
cat__Polymer Grade 5_Ingeo 4032D,0.000237465
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.00022930335
cat__Polymer Grade 3_Total PPH 3270,0.00022769051
cat__Polymer Grade 1_Luminy® L175,0.00022434522
cat__Polymer Grade 1_Total PPH 3270,0.00021800074
cat__Polymer Grade 2_I'm green™ STN7006,0.00021734794
cat__Polymer Grade 3_EVAL F171B,0.0002072711
cat__Polymer Grade 4_Luminy® L175,0.00020664373
cat__Polymer Grade 4_Kuredux® PGA,0.00020591232
cat__Polymer Grade 3_LDPE LD 150,0.00019775388
cat__Polymer Grade 4_EVAL F171B,0.00019251775
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.00015874543
cat__Polymer Grade 1_LDPE LD 150,0.00012133695
cat__Polymer Grade 2_Total PPH 3270,0.000115726885
cat__Polymer Grade 2_EVAL F171B,0.00011458734
cat__Polymer Grade 4_LDPE LD 150,7.400695e-05
cat__Polymer Grade 4_I'm green™ STN7006,6.382289e-05
cat__Polymer Grade 4_Total PPH 3270,6.3764375e-05
cat__Polymer Grade 2_Polylactide,5.2116415e-05
cat__Polymer Grade 4_Ingeo 4043D,4.9517064e-05
cat__Polymer Grade 2_ecoflex® F Blend C1200,3.83976e-05
cat__Polymer Grade 5_Green Planet™ PHBH,2.6788262e-05
cat__Polymer Grade 3_I'm green™ STN7006,2.4116696e-06
num__sulfonyl_halide,0.0
num__imide,0.0
num__butyl_chain,0.0
num__azo,0.0
num__isocyanate,0.0
num__azide,0.0
num__thiocyanate,0.0
num__thiourea,0.0
num__ketal,0.0
num__acetal,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__phosphonate,0.0
num__allene,0.0
num__guanidine,0.0
num__silicon_4_coord,0.0
num__boron_3_coord,0.0
num__vinyl_halide,0.0
num__aldehyde,0.0
num__thiol,0.0
num__thioether,0.0
num__primary_amine,0.0
num__secondary_amine,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
cat__Polymer Grade 2_Unknown,0.0
num__imine,0.0
num__quaternary_carbon,0.0
num__nitrile,0.0
num__sulfonamide,0.0
cat__Polymer Grade 5_EVAL F171B,0.0
cat__Polymer Grade 3_Kuredux® PGA,0.0
num__SP_N,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_C,0.0
num__SP3_Br,0.0
cat__Polymer Grade 4_Green Planet™ PHBH,0.0
cat__Polymer Grade 4_Ingeo 4032D,0.0
cat__Polymer Grade 5_Total PPH 3270,0.0
cat__Polymer Grade 5_Polylactide,0.0
cat__Polymer Grade 5_LDPE LD 150,0.0
cat__Polymer Grade 5_Ingeo 4043D,0.0
cat__Polymer Grade 5_I'm green™ STN7006,0.0
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0
num__SP3_Cl,0.0
num__SP3_I,0.0
num__thioamide,0.0
num__aliphatic_rings_with_o,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n,0.0
num__SP3D2_S,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__aliphatic_rings_with_n_o,0.0
