feature,importance
cat__Polymer Grade 2_I'm green™ STN7006,0.00064384646
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.00064286316
cat__Polymer Grade 2_Unknown,0.000626188
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0006169439
cat__Polymer Grade 3_Total PPH 3270,0.0006097644
cat__Polymer Grade 1_BioPBS™ FZ91,0.0006096242
cat__Polymer Grade 2_PHACT A1000P,0.0005992114
cat__Polymer Grade 1_PBS TH803S,0.0005984584
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0005968389
cat__Polymer Grade 1_PHACT S1000P,0.0005959456
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.00059469877
cat__Polymer Grade 2_Total PPH 3270,0.00058926345
cat__Polymer Grade 2_Glycerol,0.0005685931
cat__Polymer Grade 2_Kuredux® PGA,0.00056671357
cat__Polymer Grade 1_Barrialon CX C6,0.0005602405
cat__Polymer Grade 1_ENMAT Y3000,0.00055843336
cat__Polymer Grade 1_Luminy® L175,0.0005431667
cat__Polymer Grade 1_Total PPH 3270,0.00052599644
cat__Polymer Grade 1_EVAL F171B,0.0005251292
cat__Polymer Grade 1_Capa™ 6500,0.00052231055
cat__Polymer Grade 4_Tunhe TH801T,0.0005137452
cat__Polymer Grade 1_Capa™ 6800,0.0005100822
cat__Polymer Grade 1_Ingeo 4043D,0.00050776347
cat__Polymer Grade 1_Ingeo 4032D,0.00050327554
cat__Polymer Grade 1_Tunhe TH801T,0.00048507113
cat__Polymer Grade 1_Ecoworld,0.0004786203
cat__Polymer Grade 1_LDPE LD 150,0.00045134066
cat__Polymer Grade 1_BIOCYCLE® 1000,0.00044845458
cat__Polymer Grade 1_Kuredux® PGA,0.0004326273
cat__Polymer Grade 1_I'm green™ STN7006,0.0004296248
cat__Polymer Grade 1_PHACT A1000P,0.00040666424
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00035452473
num__cyclopentenes,0.0
num__phosphonate,0.0
num__thiourea,0.0
num__guanidine,0.0
num__silicon_4_coord,0.0
num__boron_3_coord,0.0
num__SP3_I,0.0
num__vinyl_halide,0.0
num__allene,0.0
num__SP3_Br,0.0
num__SP3_F,0.0
num__aldehyde,0.0
num__SP3_B,0.0
num__thiol,0.0
num__thioether,0.0
num__primary_amine,0.0
num__SP3_Si,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
num__propyl_chain,0.0
num__butyl_chain,0.0
num__sulfonyl_halide,0.0
num__cyclopentanes,0.0
num__azo,0.0
num__carbamide,0.0
num__thiophenes,0.0
num__aromatic_rings_with_n,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_s,0.0
num__aliphatic_rings_with_n,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_s,0.0
num__other_rings,0.0
num__carboxylic_acid,0.0
num__anhydride,0.0
num__acyl_halide,0.0
num__urea,0.0
num__azide,0.0
num__carbamate,0.0
num__thioamide,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__sulfonamide,0.0
num__sulfone,0.0
num__sulfoxide,0.0
num__phosphate,0.0
num__nitro,0.0
num__acetal,0.0
num__ketal,0.0
num__isocyanate,0.0
num__thiocyanate,0.0
num__imide,0.0
