feature,importance
cat__Polymer Grade 4_Capa™ 6800,0.0018602144
cat__Polymer Grade 5_Capa™ 6500,0.0017909209
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0017491495
num__long_chain,0.0016346881
num__SP2_C,0.0016259081
num__vol_fraction1,0.0016105114
num__vol_fraction2,0.001571758
num__vol_fraction3,0.0015179873
cat__Polymer Grade 5_Polylactide,0.0015139207
cat__Polymer Grade 5_Capa™ 6800,0.0015031756
cat__Polymer Grade 4_BioPBS™ FZ91,0.0014817187
cat__Polymer Grade 2_ENMAT Y3000,0.0014026908
cat__Polymer Grade 1_PHACT S1000P,0.0013841864
cat__Polymer Grade 5_BioPBS™ FZ91,0.0013840992
cat__Polymer Grade 5_LDPE LD 150,0.0013712439
cat__Polymer Grade 4_PHACT A1000P,0.0013614977
cat__Polymer Grade 5_Glycerol,0.0012983617
cat__Polymer Grade 3_PBS TH803S,0.0012911242
cat__Polymer Grade 5_PBS TH803S,0.0012881466
num__vinyl,0.0012717498
num__SP3_N,0.001269932
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0012549016
cat__Polymer Grade 5_EVAL F171B,0.0012285287
cat__Polymer Grade 5_Tunhe TH801T,0.0012222016
cat__Polymer Grade 3_BioPBS™ FZ91,0.0011827098
cat__Polymer Grade 4_PBS TH803S,0.0011821839
cat__Polymer Grade 4_LDPE LD 150,0.0011796752
cat__Polymer Grade 2_BioPBS™ FD92,0.0011529324
cat__Polymer Grade 5_Ecoworld,0.0011323717
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0011219376
cat__Polymer Grade 3_Barrialon CX C6,0.0011155059
cat__Polymer Grade 2_Barrialon CX C6,0.0011113267
cat__Polymer Grade 1_BioPBS™ FD92,0.0010841666
cat__Polymer Grade 3_I'm green™ STN7006,0.0010830765
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0010725454
cat__Polymer Grade 3_Capa™ 6500,0.0010628972
cat__Polymer Grade 3_Ingeo 4043D,0.0010599918
cat__Polymer Grade 4_Glycerol,0.0010511801
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.0010459248
num__secondary_amine,0.0010390898
cat__Polymer Grade 2_Tunhe TH801T,0.0010266223
cat__Polymer Grade 2_Polylactide,0.0010173995
cat__Polymer Grade 3_Polylactide,0.0009878388
cat__Polymer Grade 4_Polylactide,0.00097005453
cat__Polymer Grade 5_Kuredux® PGA,0.0009616683
cat__Polymer Grade 3_Luminy® L175,0.0009590774
cat__Polymer Grade 3_Ingeo 4032D,0.00091731513
cat__Polymer Grade 3_Tunhe TH801T,0.00087980897
cat__Polymer Grade 2_BioPBS™ FZ91,0.0008716488
cat__Polymer Grade 3_BIOCYCLE® 1000,0.0008715808
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.00086652127
cat__Polymer Grade 3_Capa™ 6800,0.000864609
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0008644933
cat__Polymer Grade 2_LDPE LD 150,0.0008531895
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0008248956
cat__Polymer Grade 3_Ecoworld,0.0008215905
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0008141824
cat__Polymer Grade 1_Polylactide,0.00081165094
cat__Polymer Grade 2_Capa™ 6800,0.0008080945
cat__Polymer Grade 2_PBS TH803S,0.00080708007
cat__Polymer Grade 5_Total PPH 3270,0.00080247707
cat__Polymer Grade 3_LDPE LD 150,0.0008019662
cat__Polymer Grade 2_Capa™ 6500,0.0007948153
cat__Polymer Grade 3_Glycerol,0.0007824074
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.0007784234
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0007730826
cat__Polymer Grade 2_EVAL F171B,0.000766468
cat__Polymer Grade 4_Ecoworld,0.00076486095
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0007623707
cat__Polymer Grade 3_PHACT A1000P,0.0007548995
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0007468081
cat__Polymer Grade 4_Kuredux® PGA,0.00072570035
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0007229364
cat__Polymer Grade 4_EVAL F171B,0.00069924543
cat__Polymer Grade 4_Total PPH 3270,0.0006870308
cat__Polymer Grade 2_Luminy® L175,0.00067984604
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0006757807
cat__Polymer Grade 2_Ecoworld,0.00067506643
cat__Polymer Grade 3_Kuredux® PGA,0.0006742707
cat__Polymer Grade 2_Ingeo 4043D,0.0006665298
cat__Polymer Grade 2_BIOCYCLE® 1000,0.0006655368
cat__Polymer Grade 3_EVAL F171B,0.0006568535
cat__Polymer Grade 1_Glycerol,0.00065515965
cat__Polymer Grade 2_Ingeo 4032D,0.0006502136
cat__Polymer Grade 2_I'm green™ STN7006,0.0006438584
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.00063904846
cat__Polymer Grade 1_PBS TH803S,0.0006350071
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0006264065
cat__Polymer Grade 3_Total PPH 3270,0.00062253757
cat__Polymer Grade 1_BioPBS™ FZ91,0.0006039244
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0006036767
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.000597146
cat__Polymer Grade 2_PHACT A1000P,0.0005905873
cat__Polymer Grade 2_Total PPH 3270,0.00058459485
cat__Polymer Grade 1_Barrialon CX C6,0.00056755403
cat__Polymer Grade 2_Kuredux® PGA,0.0005641439
cat__Polymer Grade 2_Glycerol,0.00056128984
cat__Polymer Grade 1_ENMAT Y3000,0.00054922566
cat__Polymer Grade 1_Luminy® L175,0.00054343394
cat__Polymer Grade 1_EVAL F171B,0.00053680304
cat__Polymer Grade 1_Capa™ 6500,0.00053356466
cat__Polymer Grade 4_Tunhe TH801T,0.0005249671
cat__Polymer Grade 1_Capa™ 6800,0.0005230546
cat__Polymer Grade 1_Total PPH 3270,0.0005183442
cat__Polymer Grade 1_Ingeo 4043D,0.00049481855
cat__Polymer Grade 1_Ingeo 4032D,0.00048570381
cat__Polymer Grade 1_Tunhe TH801T,0.00048545058
cat__Polymer Grade 1_Ecoworld,0.0004837239
cat__Polymer Grade 1_LDPE LD 150,0.00044833648
cat__Polymer Grade 1_BIOCYCLE® 1000,0.0004444482
cat__Polymer Grade 1_Kuredux® PGA,0.00042869337
cat__Polymer Grade 1_I'm green™ STN7006,0.00042704662
cat__Polymer Grade 1_PHACT A1000P,0.00041569938
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00036215107
cat__Polymer Grade 2_Unknown,0.00030091606
num__cyclopentenes,0.0
num__phosphonate,0.0
num__thiourea,0.0
num__guanidine,0.0
num__silicon_4_coord,0.0
num__boron_3_coord,0.0
num__SP3_I,0.0
num__vinyl_halide,0.0
num__allene,0.0
num__SP3_Br,0.0
num__SP3_F,0.0
num__aldehyde,0.0
num__SP3_B,0.0
num__thiol,0.0
num__thioether,0.0
num__primary_amine,0.0
num__SP3_Si,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
num__propyl_chain,0.0
num__butyl_chain,0.0
num__sulfonyl_halide,0.0
num__cyclopentanes,0.0
num__azo,0.0
num__carbamide,0.0
num__thiophenes,0.0
num__aromatic_rings_with_n,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_s,0.0
num__aliphatic_rings_with_n,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_s,0.0
num__other_rings,0.0
num__carboxylic_acid,0.0
num__anhydride,0.0
num__acyl_halide,0.0
num__urea,0.0
num__azide,0.0
num__carbamate,0.0
num__thioamide,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__sulfonamide,0.0
num__sulfone,0.0
num__sulfoxide,0.0
num__phosphate,0.0
num__nitro,0.0
num__acetal,0.0
num__ketal,0.0
num__isocyanate,0.0
num__thiocyanate,0.0
num__imide,0.0
