feature,importance
cat__Polymer Grade 1_BioPBS™ FZ91,0.0015331769
cat__Polymer Grade 3_Ingeo 4032D,0.001487055
cat__Polymer Grade 4_PBS TH803S,0.0014487607
cat__Polymer Grade 1_Ecoworld,0.0014240938
cat__Polymer Grade 1_Ingeo 4043D,0.0013766418
cat__Polymer Grade 3_Ecoworld,0.0013672595
cat__Polymer Grade 1_Tunhe TH801T,0.0012247905
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0012189283
cat__Polymer Grade 2_EVAL F171B,0.0011693661
cat__Polymer Grade 1_Luminy® L175,0.0011654487
cat__Polymer Grade 1_BioPBS™ FD92,0.0011356282
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0011281802
cat__Polymer Grade 2_Ingeo 4043D,0.0011203667
cat__Polymer Grade 3_Green Planet™ PHBH,0.00111716
cat__Polymer Grade 1_Total PPH 3270,0.0010858056
cat__Polymer Grade 2_Capa™ 6800,0.0010785817
cat__Polymer Grade 2_Luminy® L175,0.0010761317
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0010500789
cat__Polymer Grade 1_PBS TH803S,0.0010337452
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0010154569
cat__Polymer Grade 3_EVAL F171B,0.000976536
cat__Polymer Grade 4_Ecoworld,0.00095896644
cat__Polymer Grade 3_Luminy® L175,0.00091487495
cat__Polymer Grade 5_Luminy® L175,0.0009082499
cat__Polymer Grade 4_Polylactide,0.0008989725
cat__Polymer Grade 2_Ecoworld,0.0008328716
cat__Polymer Grade 2_Total PPH 3270,0.0008029565
cat__Polymer Grade 1_Capa™ 6500,0.00080152665
cat__Polymer Grade 2_ENMAT™ Y1000P,0.00079767243
cat__Polymer Grade 3_Capa™ 6800,0.000785373
cat__Polymer Grade 2_Ingeo 4032D,0.0007797493
cat__Polymer Grade 2_Capa™ 6500,0.00076087844
cat__Polymer Grade 1_Green Planet™ PHBH,0.0007182167
cat__Polymer Grade 1_EVAL F171B,0.000711253
cat__Polymer Grade 4_Capa™ 6800,0.00064920355
cat__Polymer Grade 5_Capa™ 6500,0.00063944526
cat__Polymer Grade 4_Green Planet™ PHBH,0.0005883142
cat__Polymer Grade 2_Green Planet™ PHBH,0.0005736919
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0005396817
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0005144595
cat__Polymer Grade 1_Ingeo 4032D,0.0005079055
cat__Polymer Grade 1_Capa™ 6800,0.00048433652
cat__Polymer Grade 4_Ingeo 4032D,0.0004783883
cat__Polymer Grade 5_Green Planet™ PHBH,0.00040738584
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.00037940865
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00034908607
cat__Polymer Grade 2_Tunhe TH801T,0.00033763162
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.00012654527
cat__Polymer Grade 5_Ingeo 4032D,6.637696e-05
cat__Polymer Grade 4_BioPBS™ FZ91,4.909154e-06
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__thiocyanate,0.0
num__ketal,0.0
num__isocyanate,0.0
num__thiourea,0.0
num__acetal,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__phosphonate,0.0
num__vinyl_halide,0.0
num__guanidine,0.0
num__amide,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
num__primary_amine,0.0
num__thioether,0.0
num__quaternary_carbon,0.0
num__thiol,0.0
num__silicon_4_coord,0.0
num__aldehyde,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
num__allene,0.0
num__nitrile,0.0
num__butyl_chain,0.0
num__boron_3_coord,0.0
cat__Polymer Grade 5_Ecoworld,0.0
num__aliphatic_rings_with_s,0.0
num__thioamide,0.0
num__carbamate,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
cat__Polymer Grade 3_Ingeo 4043D,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
cat__Polymer Grade 5_Polylactide,0.0
cat__Polymer Grade 5_PHACT S1000P,0.0
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0
cat__Polymer Grade 5_BioPBS™ FD92,0.0
cat__Polymer Grade 5_BioPBS™ FZ91,0.0
cat__Polymer Grade 5_Kuredux® PGA,0.0
cat__Polymer Grade 5_EVAL F171B,0.0
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0
num__SP3_B,0.0
num__SP3_F,0.0
num__SP3_Br,0.0
num__aliphatic_rings_with_n,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__aromatic_rings_with_s,0.0
num__SP3_I,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0
