feature,importance
num__thiourea,0.0
num__phosphate,0.0
num__nitro,0.0
cat__Polymer Grade 5_BioPBS™ FZ91,0.0
num__guanidine,0.0
num__silicon_4_coord,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
num__quaternary_carbon,0.0
num__nitrile,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
num__primary_amine,0.0
num__thioether,0.0
num__thiol,0.0
num__carbamate,0.0
num__aldehyde,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__boron_3_coord,0.0
num__thioamide,0.0
num__aliphatic_rings_with_n,0.0
num__urea,0.0
cat__Polymer Grade 5_Polylactide,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0
cat__Polymer Grade 3_Ingeo 4032D,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
cat__Polymer Grade 5_PHACT S1000P,0.0
num__SP3_Si,0.0
cat__Polymer Grade 4_Capa™ 6500,0.0
cat__Polymer Grade 4_Capa™ 6800,0.0
cat__Polymer Grade 5_Kuredux® PGA,0.0
cat__Polymer Grade 5_Ingeo 4043D,0.0
cat__Polymer Grade 5_Ingeo 4032D,0.0
cat__Polymer Grade 5_Green Planet™ PHBH,0.0
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0
cat__Polymer Grade 5_EVAL F171B,0.0
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0
num__SP3_P,0.0
num__SP3_B,0.0
num__carbamide,0.0
num__aromatic_rings_with_n_o,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
cat__Polymer Grade 5_BioPBS™ FD92,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_o,0.0
num__SP3_F,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
cat__Polymer Grade 5_ENMAT™ Y1000P,0.0
