feature,importance
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0015977132
cat__Polymer Grade 5_Ingeo 4043D,0.001587789
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.001541781
cat__Polymer Grade 2_PHACT S1000P,0.0015374379
cat__Polymer Grade 5_BioPBS™ FZ91,0.0015282152
cat__Polymer Grade 5_Luminy® L175,0.0015138679
cat__Polymer Grade 3_Capa™ 6800,0.0015024648
cat__Polymer Grade 4_I'm green™ STN7006,0.0015018032
cat__Polymer Grade 5_Ingeo 4032D,0.0015008951
cat__Polymer Grade 4_Polylactide,0.0014965634
cat__Polymer Grade 3_ENMAT Y3000,0.0014911687
cat__Polymer Grade 2_ENMAT™ Y1000P,0.0014857248
cat__Polymer Grade 3_Tunhe TH801T,0.0014551453
cat__Polymer Grade 1_Tunhe TH801T,0.0014463697
cat__Polymer Grade 2_Tunhe TH801T,0.0014453306
cat__Polymer Grade 5_Ecoworld,0.0014137435
cat__Polymer Grade 3_Luminy® L175,0.0013543903
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0013448753
cat__Polymer Grade 4_Ingeo 4032D,0.0013212999
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0013046548
cat__Polymer Grade 4_Barrialon CX C6,0.0012868886
cat__Polymer Grade 2_BIOCYCLE® 1000,0.0012571634
cat__Polymer Grade 3_Green Planet™ PHBH,0.0012561904
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0012512648
cat__Polymer Grade 4_Ingeo 4043D,0.0012386828
cat__Polymer Grade 3_Ingeo 4032D,0.0012304407
cat__Polymer Grade 1_Barrialon CX C6,0.0012165769
cat__Polymer Grade 1_ENMAT Y3000,0.0012039875
cat__Polymer Grade 4_PBS TH803S,0.001198356
cat__Polymer Grade 1_BioPBS™ FD92,0.0011960414
cat__Polymer Grade 4_Capa™ 6500,0.0011883391
cat__Polymer Grade 2_Ingeo 4043D,0.0011829227
cat__Polymer Grade 3_BIOCYCLE® 1000,0.0011745513
cat__Polymer Grade 1_I'm green™ STN7006,0.0011721781
cat__Polymer Grade 1_Capa™ 6500,0.0011648776
cat__Polymer Grade 3_PHACT S1000P,0.001158391
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0011461026
cat__Polymer Grade 1_BIOCYCLE® 1000,0.0011416822
cat__Polymer Grade 1_Capa™ 6800,0.0011132999
cat__Polymer Grade 1_LDPE LD 150,0.0011067248
cat__Polymer Grade 4_EVAL F171B,0.0010960777
cat__Polymer Grade 1_Green Planet™ PHBH,0.0010717483
cat__Polymer Grade 5_PBS TH803S,0.0010600837
cat__Polymer Grade 3_EVAL F171B,0.0009870479
cat__Polymer Grade 2_Luminy® L175,0.0009777556
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.00095946994
cat__Polymer Grade 4_Ecoworld,0.00095896656
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0009469336
cat__Polymer Grade 1_PHACT S1000P,0.0009399966
cat__Polymer Grade 1_Ecoworld,0.0009246794
cat__Polymer Grade 2_Capa™ 6500,0.00091103045
cat__Polymer Grade 1_Ingeo 4043D,0.0008895013
cat__Polymer Grade 2_PBS TH803S,0.00085863203
cat__Polymer Grade 3_PBS TH803S,0.0008274279
cat__Polymer Grade 3_Ingeo 4043D,0.0008257311
cat__Polymer Grade 2_Ingeo 4032D,0.0008206954
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0007959689
cat__Polymer Grade 1_Ingeo 4032D,0.00078072655
cat__Polymer Grade 1_EVAL F171B,0.0007767924
cat__Polymer Grade 1_PBS TH803S,0.0007712967
cat__Polymer Grade 1_Luminy® L175,0.0007594038
cat__Polymer Grade 3_Unknown,0.00073604134
cat__Polymer Grade 2_EVAL F171B,0.0007072086
cat__Polymer Grade 2_Unknown,0.00034896945
num__sulfonyl_halide,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__silicon_4_coord,0.0
num__boron_3_coord,0.0
num__aldehyde,0.0
num__guanidine,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__SP3_Br,0.0
num__thioether,0.0
num__SP3_S,0.0
num__thiol,0.0
num__azo,0.0
num__primary_amine,0.0
num__SP2_B,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
num__butyl_chain,0.0
num__imide,0.0
num__thiocyanate,0.0
num__azide,0.0
num__other_rings,0.0
num__SP3D2_S,0.0
num__SP3_F,0.0
num__cyclohexanes,0.0
num__cyclopentanes,0.0
num__cyclopentenes,0.0
num__thiophenes,0.0
num__SP3_B,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_s,0.0
num__aliphatic_rings_with_n,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_s,0.0
num__carboxylic_acid,0.0
num__SP3_I,0.0
num__anhydride,0.0
num__acyl_halide,0.0
num__carbamide,0.0
num__urea,0.0
num__carbamate,0.0
num__thioamide,0.0
num__sulfonamide,0.0
num__sulfone,0.0
num__sulfoxide,0.0
num__phosphate,0.0
num__nitro,0.0
num__acetal,0.0
num__ketal,0.0
num__isocyanate,0.0
num__aromatic_rings_with_n,0.0
