feature,importance
cat__Polymer Grade 1_PHACT S1000P,0.004614294
num__Thickness (um),0.0044339215
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.004401059
cat__Polymer Grade 1_I'm green™ STN7006,0.0043274285
cat__Polymer Grade 2_Kuredux® PGA,0.00422055
cat__Polymer Grade 3_Kuredux® PGA,0.0041464046
num__primary_carbon,0.0041373493
num__vol_fraction3,0.0040851855
num__alcohol,0.0040356573
num__vol_fraction5,0.003791275
cat__Polymer Grade 4_Kuredux® PGA,0.0037642752
num__SP2_C,0.0037458332
cat__Polymer Grade 3_Ecoworld,0.0036999907
cat__Polymer Grade 2_EVAL F171B,0.003607523
cat__Polymer Grade 3_BioPBS™ FD92,0.003590541
cat__Polymer Grade 4_Tunhe TH801T,0.0034996532
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.0034589516
cat__Polymer Grade 2_PBS TH803S,0.0033715938
num__secondary_amine,0.0032168422
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.003115129
num__SP3_N,0.0030982576
num__vol_fraction1,0.0030946129
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0029443318
cat__Polymer Grade 2_Ecoworld,0.0028328623
num__tree_depth,0.002770359
cat__Polymer Grade 3_EVAL F171B,0.0027303966
num__SP2_O,0.0027221052
cat__Polymer Grade 5_Kuredux® PGA,0.0024748128
cat__Polymer Grade 3_PBS TH803S,0.0024249922
cat__Polymer Grade 3_Green Planet™ PHBH,0.0024161432
cat__Polymer Grade 5_Green Planet™ PHBH,0.0023517495
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.0023230119
cat__Polymer Grade 4_Capa™ 6500,0.0022245015
cat__Polymer Grade 3_Capa™ 6500,0.0021779772
cat__Polymer Grade 4_Luminy® L175,0.0021568085
num__vol_fraction2,0.0021444736
cat__Polymer Grade 5_LDPE LD 150,0.0021003063
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0020164864
cat__Polymer Grade 3_Polylactide,0.0019721068
cat__Polymer Grade 3_Capa™ 6800,0.001799613
cat__Polymer Grade 2_Polylactide,0.0017793754
cat__Polymer Grade 4_Ingeo 4032D,0.0017235943
cat__Polymer Grade 2_Ingeo 4043D,0.0017053748
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0014840593
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0014704134
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0014534253
cat__Polymer Grade 2_Total PPH 3270,0.0013733001
cat__Polymer Grade 1_Tunhe TH801T,0.0012499898
cat__Polymer Grade 3_Tunhe TH801T,0.0012413409
cat__Polymer Grade 4_Total PPH 3270,0.0012163813
cat__Polymer Grade 4_LDPE LD 150,0.0011641842
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0010942331
cat__Polymer Grade 5_Ingeo 4043D,0.0010642225
cat__Polymer Grade 4_PBS TH803S,0.0010626818
cat__Polymer Grade 3_ENMAT™ Y1000P,0.0010587791
cat__Polymer Grade 2_LDPE LD 150,0.0010252068
cat__Polymer Grade 4_Ingeo 4043D,0.0010087865
cat__Polymer Grade 4_Green Planet™ PHBH,0.00097259815
cat__Polymer Grade 5_Luminy® L175,0.00092834077
cat__Polymer Grade 4_Polylactide,0.0008963903
cat__Polymer Grade 5_PBS TH803S,0.00089436263
cat__Polymer Grade 1_BioPBS™ FD92,0.0008940628
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.00079594366
cat__Polymer Grade 2_Ecovance rf-PBAT,0.00077237777
cat__Polymer Grade 2_Capa™ 6800,0.00076074805
cat__Polymer Grade 2_BioPBS™ FD92,0.0007479596
cat__Polymer Grade 3_LDPE LD 150,0.0007479158
cat__Polymer Grade 5_EVAL F171B,0.00071811443
cat__Polymer Grade 2_Luminy® L175,0.00071387045
cat__Polymer Grade 3_Total PPH 3270,0.00068629236
cat__Polymer Grade 2_ENMAT™ Y1000P,0.00068362814
cat__Polymer Grade 3_Ingeo 4032D,0.00060964003
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00060649397
cat__Polymer Grade 1_Luminy® L175,0.00059277005
cat__Polymer Grade 1_Polylactide,0.00058366574
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0005760253
cat__Polymer Grade 2_Tunhe TH801T,0.00056577823
cat__Polymer Grade 2_Capa™ 6500,0.00054909737
cat__Polymer Grade 1_Capa™ 6800,0.00053897395
cat__Polymer Grade 1_Green Planet™ PHBH,0.00052311324
cat__Polymer Grade 1_PBS TH803S,0.0005137603
cat__Polymer Grade 1_Ingeo 4043D,0.00050124555
cat__Polymer Grade 1_Ecoworld,0.0004977023
cat__Polymer Grade 3_Ingeo 4043D,0.00048747327
cat__Polymer Grade 2_Ingeo 4032D,0.0004453215
cat__Polymer Grade 1_Capa™ 6500,0.0004097031
cat__Polymer Grade 1_LDPE LD 150,0.00040608112
cat__Polymer Grade 3_Unknown,0.00037713005
num__SP3_Cl,0.00037551916
cat__Polymer Grade 1_Total PPH 3270,0.000366247
cat__Polymer Grade 5_Capa™ 6800,0.00035736128
cat__Polymer Grade 1_EVAL F171B,0.00033188183
cat__Polymer Grade 1_Ingeo 4032D,0.00033137976
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0002481557
cat__Polymer Grade 3_Luminy® L175,0.00018591917
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00018105224
num__long_chain,0.00017487264
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
num__SP_C,0.0
num__SP_N,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__SP2_N,0.0
num__boron_3_coord,0.0
num__silicon_4_coord,0.0
num__guanidine,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__thiocyanate,0.0
num__aldehyde,0.0
num__thiol,0.0
num__SP3_Si,0.0
num__thioether,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_CX-C6,0.0
cat__Polymer Grade 2_Unknown,0.0
cat__Polymer Grade 4_EVAL F171B,0.0
cat__Polymer Grade 5_Capa™ 6500,0.0
num__quaternary_carbon,0.0
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0
cat__Polymer Grade 5_Ingeo 4032D,0.0
cat__Polymer Grade 5_Polylactide,0.0
num__nitrile,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
num__primary_amine,0.0
num__isocyanate,0.0
num__SP3_P,0.0
num__acetal,0.0
num__nitro,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP2_B,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_S,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__aliphatic_rings_with_n,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__thioamide,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__SP2_S,0.0
num__amide,0.0
num__carbamate,0.0
num__aliphatic_rings_with_s,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__ketal,0.0
