feature,importance
cat__Polymer Grade 4_Capa™ 6800,0.0015507359
cat__Polymer Grade 4_Total PPH 3270,0.0015466936
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0014748886
cat__Polymer Grade 4_Mylar 48-F-OC Clear PET PET,0.0013954237
cat__Polymer Grade 2_Unknown,0.0013798765
cat__Polymer Grade 4_ENMAT Y3000,0.0012347627
cat__Polymer Grade 5_Capa™ 6500,0.0012137685
cat__Polymer Grade 1_ENMAT Y3000,0.0011473153
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0011337211
cat__Polymer Grade 4_I'm green™ STN7006,0.0010798479
cat__Polymer Grade 4_EVAL F171B,0.0010425444
cat__Polymer Grade 3_EVAL F171B,0.0010359603
cat__Polymer Grade 4_Ecoworld,0.0010257182
cat__Polymer Grade 2_Polylactide,0.0009803993
cat__Polymer Grade 1_Green Planet™ PHBH,0.0009661942
cat__Polymer Grade 1_I'm green™ STN7006,0.0009128732
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.00090300763
cat__Polymer Grade 3_I'm green™ STN7006,0.0008766969
cat__Polymer Grade 1_Capa™ 6500,0.000838264
cat__Polymer Grade 2_Capa™ 6800,0.00082860753
cat__Polymer Grade 5_Ecovance rf-PBAT,0.00082363194
cat__Polymer Grade 2_Tunhe TH801T,0.00080588605
cat__Polymer Grade 1_Kuredux® PGA,0.00080382865
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.00078671746
cat__Polymer Grade 2_LDPE LD 150,0.0007849699
cat__Polymer Grade 4_LDPE LD 150,0.0007715994
cat__Polymer Grade 5_Capa™ 6800,0.0007605536
cat__Polymer Grade 1_LDPE LD 150,0.00075504597
cat__Polymer Grade 2_BioPBS™ FD92,0.0007511777
cat__Polymer Grade 2_I'm green™ STN7006,0.000747753
cat__Polymer Grade 5_Ingeo 4043D,0.00066014304
cat__Polymer Grade 4_Polylactide,0.000595021
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.00057554134
cat__Polymer Grade 5_EVAL F171B,0.0005673638
cat__Polymer Grade 5_Mylar 48-F-OC Clear PET PET,0.00055087614
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.000535115
cat__Polymer Grade 2_Total PPH 3270,0.0005041375
cat__Polymer Grade 4_Kuredux® PGA,0.00050060113
cat__Polymer Grade 4_Tunhe TH801T,0.0004974261
cat__Polymer Grade 2_Ecovance rf-PBAT,0.00047515193
cat__Polymer Grade 1_BioPBS™ FD92,0.00047047876
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0004687738
cat__Polymer Grade 1_EVAL F171B,0.00045115213
cat__Polymer Grade 1_Polylactide,0.00044468345
cat__Polymer Grade 3_Ecoworld,0.00043954994
cat__Polymer Grade 1_Total PPH 3270,0.0003489657
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0003475879
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00034405614
cat__Polymer Grade 1_Tunhe TH801T,0.00027684736
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0002615648
cat__Polymer Grade 3_Unknown,0.00022681039
cat__Polymer Grade 3_Kuredux® PGA,0.00022647367
cat__Polymer Grade 3_Green Planet™ PHBH,0.0002167893
cat__Polymer Grade 3_LDPE LD 150,0.00016510891
cat__Polymer Grade 4_BioPBS™ FD92,0.00015752042
cat__Polymer Grade 3_BioPBS™ FD92,0.00014403729
cat__Polymer Grade 3_Tunhe TH801T,7.321398e-05
cat__Polymer Grade 5_Tunhe TH801T,4.332918e-05
num__guanidine,0.0
num__allene,0.0
num__vinyl_halide,0.0
cat__Polymer Grade 5_Luminy® L175,0.0
num__boron_3_coord,0.0
num__silicon_4_coord,0.0
num__phosphonate,0.0
num__thiourea,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__ketal,0.0
num__azo,0.0
num__isocyanate,0.0
num__azide,0.0
num__thiocyanate,0.0
cat__Polymer Grade 5_LDPE LD 150,0.0
num__thioether,0.0
num__aldehyde,0.0
cat__Polymer Grade 5_Green Planet™ PHBH,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
num__ethyl_chain,0.0
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0
cat__Polymer Grade 5_ENMAT Y3000,0.0
num__quaternary_carbon,0.0
cat__Polymer Grade 5_Ecoworld,0.0
num__nitrile,0.0
cat__Polymer Grade 5_Kuredux® PGA,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
cat__Polymer Grade 5_I'm green™ STN7006,0.0
num__primary_amine,0.0
num__nitro,0.0
num__thiol,0.0
num__acetal,0.0
cat__Polymer Grade 5_Polylactide,0.0
num__phosphate,0.0
num__SP3_B,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
num__SP3_F,0.0
num__SP3_Si,0.0
num__thiophenes,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
num__cyclopentenes,0.0
num__aromatic_rings_with_n,0.0
num__sulfoxide,0.0
num__acyl_halide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__amide,0.0
num__thioamide,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__anhydride,0.0
num__aromatic_rings_with_o,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aliphatic_rings_with_n,0.0
