feature,importance
cat__Polymer Grade 1_PHACT S1000P,0.0010693852
cat__Polymer Grade 4_Ingeo 4032D,0.0010625718
cat__Polymer Grade 2_Luminy® L175,0.0010077467
cat__Polymer Grade 2_Capa™ 6500,0.000987532
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00095680816
cat__Polymer Grade 4_Ecoworld,0.00094096625
cat__Polymer Grade 3_PBS TH803S,0.00093281874
cat__Polymer Grade 1_LDPE LD 150,0.0009261429
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0009237191
cat__Polymer Grade 5_PBS TH803S,0.0009110234
cat__Polymer Grade 1_Ingeo 4043D,0.00090933364
cat__Polymer Grade 1_I'm green™ STN7006,0.0009076329
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.00084780506
cat__Polymer Grade 3_Ingeo 4043D,0.00082341617
cat__Polymer Grade 3_Unknown,0.00082208036
cat__Polymer Grade 2_PBS TH803S,0.0008146702
cat__Polymer Grade 1_Ingeo 4032D,0.000810886
cat__Polymer Grade 2_Ingeo 4032D,0.0008096761
cat__Polymer Grade 1_Ecoworld,0.0007960901
cat__Polymer Grade 1_PBS TH803S,0.0007832945
cat__Polymer Grade 1_Luminy® L175,0.00077080494
cat__Polymer Grade 2_EVAL F171B,0.00075060467
cat__Polymer Grade 1_EVAL F171B,0.0007278974
cat__Polymer Grade 2_Unknown,0.0004319593
num__azide,0.0
num__thiourea,0.0
num__silicon_4_coord,0.0
num__guanidine,0.0
num__thiocyanate,0.0
num__sulfonyl_halide,0.0
num__phosphonate,0.0
num__azo,0.0
num__imide,0.0
num__boron_3_coord,0.0
num__SP2_N,0.0
num__thioether,0.0
num__vinyl_halide,0.0
num__allene,0.0
num__aldehyde,0.0
num__thiol,0.0
num__ketal,0.0
num__primary_amine,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
num__butyl_chain,0.0
num__isocyanate,0.0
num__sulfoxide,0.0
num__acetal,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_n,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP_C,0.0
num__SP_N,0.0
num__SP2_B,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_s,0.0
num__nitro,0.0
num__aliphatic_rings_with_n,0.0
num__phosphate,0.0
num__SP2_S,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__thioamide,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__thiophenes,0.0
