feature,importance
cat__Polymer Grade 3_Ingeo 4043D,0.0022499845
cat__Polymer Grade 3_Total PPH 3270,0.0022160092
cat__Polymer Grade 2_Unknown,0.002042833
cat__Polymer Grade 1_Tunhe TH801T,0.0020299654
cat__Polymer Grade 1_Green Planet™ PHBH,0.0020129513
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0019986958
cat__Polymer Grade 4_Polylactide,0.0019639288
cat__Polymer Grade 4_Total PPH 3270,0.0019612715
cat__Polymer Grade 3_BioPBS™ FZ91,0.0019301923
cat__Polymer Grade 2_EVAL F171B,0.0019072822
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0017782305
cat__Polymer Grade 5_Polylactide,0.0017665395
num__vinyl,0.0017604571
cat__Polymer Grade 2_PBS TH803S,0.0017186817
cat__Polymer Grade 3_Ingeo 4032D,0.0016213207
cat__Polymer Grade 1_BioPBS™ FD92,0.0016209454
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0016111463
cat__Polymer Grade 1_BioPBS™ FZ91,0.0015962643
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.0015920644
cat__Polymer Grade 2_Tunhe TH801T,0.0015490974
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0015058008
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0014484988
cat__Polymer Grade 3_Kuredux® PGA,0.001379164
cat__Polymer Grade 2_Kuredux® PGA,0.0013477411
cat__Polymer Grade 4_PBS TH803S,0.0013011612
cat__Polymer Grade 1_Polylactide,0.0012810536
cat__Polymer Grade 1_Ingeo 4032D,0.0012513625
cat__Polymer Grade 4_Capa™ 6800,0.0012455886
cat__Polymer Grade 2_PHACT S1000P,0.0011985974
cat__Polymer Grade 1_I'm green™ STN7006,0.0011956302
cat__Polymer Grade 1_Capa™ 6800,0.0011736641
cat__Polymer Grade 2_I'm green™ STN7006,0.0011721766
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.001137875
cat__Polymer Grade 4_Ecoworld,0.0010673766
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0010242588
cat__Polymer Grade 3_PBS TH803S,0.0009994695
cat__Polymer Grade 4_EVAL F171B,0.0009419885
cat__Polymer Grade 2_Ecoworld,0.00093679235
cat__Polymer Grade 2_Capa™ 6500,0.00088572747
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0008767996
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0008633682
cat__Polymer Grade 3_Capa™ 6500,0.000839182
cat__Polymer Grade 1_EVAL F171B,0.00081779185
cat__Polymer Grade 1_Kuredux® PGA,0.00079210155
cat__Polymer Grade 1_Capa™ 6500,0.00077836995
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0007538079
cat__Polymer Grade 3_Tunhe TH801T,0.0007166812
cat__Polymer Grade 2_LDPE LD 150,0.0007022505
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.000687002
cat__Polymer Grade 3_Luminy® L175,0.00065988215
cat__Polymer Grade 1_Total PPH 3270,0.0006266737
cat__Polymer Grade 2_Capa™ 6800,0.00054292934
cat__Polymer Grade 1_Ecoworld,0.00048933807
cat__Polymer Grade 2_Total PPH 3270,0.00042971404
cat__Polymer Grade 1_PHACT S1000P,0.00034761554
cat__Polymer Grade 1_LDPE LD 150,0.00031378533
cat__Polymer Grade 2_Polylactide,0.00026177044
cat__Polymer Grade 4_Tunhe TH801T,0.00017811502
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.00012727683
num__ketal,0.0
num__thiocyanate,0.0
num__vinyl_halide,0.0
num__azide,0.0
num__azo,0.0
num__isocyanate,0.0
num__sulfonyl_halide,0.0
num__phosphonate,0.0
num__thiourea,0.0
num__guanidine,0.0
num__silicon_4_coord,0.0
num__boron_3_coord,0.0
cat__Polymer Grade 5_Ecoworld,0.0
num__imide,0.0
num__SP_N,0.0
num__allene,0.0
num__imine,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_CX-C6,0.0
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0
num__quaternary_carbon,0.0
cat__Polymer Grade 3_Ecoworld,0.0
num__nitrile,0.0
num__quaternary_amine,0.0
num__aldehyde,0.0
num__tertiary_amine,0.0
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0
num__primary_amine,0.0
num__thioether,0.0
num__thiol,0.0
num__nitro,0.0
num__acetal,0.0
num__sulfone,0.0
num__phosphate,0.0
num__SP3_Cl,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_F,0.0
num__sulfoxide,0.0
num__SP3_B,0.0
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP_C,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__thiophenes,0.0
num__aromatic_rings_with_n,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n_o,0.0
num__SP2_N,0.0
num__sulfonamide,0.0
num__thioamide,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__SP3_Si,0.0
