feature,importance
cat__Polymer Grade 1_Ingeo 4032D,0.001958986
cat__Polymer Grade 1_BioPBS™ FZ91,0.0019572463
cat__Polymer Grade 3_Kuredux® PGA,0.0018685515
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0017939097
cat__Polymer Grade 5_Polylactide,0.0017863825
cat__Polymer Grade 1_Capa™ 6800,0.001697146
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0016898352
cat__Polymer Grade 3_Ingeo 4043D,0.001648056
num__vinyl,0.0015130106
cat__Polymer Grade 2_PBS TH803S,0.0015093198
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.001482313
cat__Polymer Grade 3_BioPBS™ FZ91,0.0014685191
cat__Polymer Grade 1_BioPBS™ FD92,0.0014445102
cat__Polymer Grade 5_Kuredux® PGA,0.0014378764
cat__Polymer Grade 2_PHACT S1000P,0.0014005996
cat__Polymer Grade 2_Ecoworld,0.0013842224
cat__Polymer Grade 2_PHACT A1000P,0.0013693286
cat__Polymer Grade 5_EVAL F171B,0.0012706493
cat__Polymer Grade 3_PBS TH803S,0.0012252788
cat__Polymer Grade 1_I'm green™ STN7006,0.0011924673
cat__Polymer Grade 3_Ingeo 4032D,0.0011551692
cat__Polymer Grade 4_Capa™ 6800,0.0011383761
cat__Polymer Grade 2_I'm green™ STN7006,0.0011380428
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0011074713
cat__Polymer Grade 3_Capa™ 6500,0.0010646192
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0010600969
cat__Polymer Grade 2_Polylactide,0.0010474899
cat__Polymer Grade 1_Polylactide,0.0010306253
cat__Polymer Grade 2_BioPBS™ FZ91,0.0009916009
cat__Polymer Grade 1_Total PPH 3270,0.000934496
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.00091526896
cat__Polymer Grade 2_Capa™ 6500,0.0009140358
cat__Polymer Grade 2_Capa™ 6800,0.000858799
cat__Polymer Grade 4_EVAL F171B,0.0008296521
cat__Polymer Grade 1_Ecoworld,0.00082506414
cat__Polymer Grade 1_Capa™ 6500,0.00071778306
cat__Polymer Grade 1_EVAL F171B,0.0006941944
cat__Polymer Grade 1_Kuredux® PGA,0.00063822535
cat__Polymer Grade 4_Kuredux® PGA,0.00062442204
cat__Polymer Grade 2_LDPE LD 150,0.00061175204
cat__Polymer Grade 3_Luminy® L175,0.0006045689
cat__Polymer Grade 2_EVAL F171B,0.00058208656
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0005749333
cat__Polymer Grade 2_Total PPH 3270,0.0005354604
cat__Polymer Grade 5_PBS TH803S,0.00053240213
cat__Polymer Grade 1_LDPE LD 150,0.00052448595
cat__Polymer Grade 3_Ecoworld,0.00046444812
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.00045492084
cat__Polymer Grade 4_Tunhe TH801T,0.00042626518
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.00038149182
num__amide,0.00032291096
cat__Polymer Grade 1_PHACT S1000P,0.00032048553
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.00031530135
cat__Polymer Grade 4_Ecoworld,0.0002719527
cat__Polymer Grade 3_Tunhe TH801T,0.00024746842
cat__Polymer Grade 5_Total PPH 3270,9.881488e-05
cat__Polymer Grade 4_PBS TH803S,5.0168663e-05
cat__Polymer Grade 3_Ecovance rf-PBAT,1.2263517e-05
cat__Polymer Grade 2_ecoflex® F Blend C1200,2.410036e-06
num__azo,0.0
num__isocyanate,0.0
num__sulfonyl_halide,0.0
num__ketal,0.0
num__thiocyanate,0.0
num__phosphonate,0.0
num__thiourea,0.0
num__guanidine,0.0
num__azide,0.0
num__silicon_4_coord,0.0
num__vinyl_halide,0.0
num__boron_3_coord,0.0
num__imide,0.0
num__thioether,0.0
num__allene,0.0
cat__Polymer Grade 4_Polylactide,0.0
num__aldehyde,0.0
num__thiol,0.0
num__nitro,0.0
num__primary_amine,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0
num__quaternary_carbon,0.0
cat__Polymer Grade 1_CX-C6,0.0
num__butyl_chain,0.0
num__acetal,0.0
num__SP_C,0.0
num__phosphate,0.0
num__SP3_F,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
num__SP3_B,0.0
num__aromatic_rings_with_n,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__thiophenes,0.0
num__aromatic_rings_with_o,0.0
num__sulfoxide,0.0
num__acyl_halide,0.0
num__sulfone,0.0
num__SP_N,0.0
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0
num__thioamide,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__anhydride,0.0
num__aromatic_rings_with_n_o,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__sulfonamide,0.0
