feature,importance
cat__Polymer Grade 1_Ingeo 4043D,0.0009910868
cat__Polymer Grade 2_Ingeo 4032D,0.0009413934
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0009406028
cat__Polymer Grade 3_Luminy® L175,0.0009323641
cat__Polymer Grade 1_Tunhe TH801T,0.00093128
cat__Polymer Grade 1_BioPBS™ FD92,0.000917835
cat__Polymer Grade 1_Capa™ 6800,0.00090833066
cat__Polymer Grade 5_Unknown,0.00089866045
cat__Polymer Grade 1_Total PPH 3270,0.0008802937
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.00085434347
cat__Polymer Grade 2_Tunhe TH801T,0.00085279683
cat__Polymer Grade 2_BioPBS™ FZ91,0.00081269775
cat__Polymer Grade 1_ENMAT™ Y1000P,0.00078733073
cat__Polymer Grade 1_Luminy® L175,0.0007743501
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.00068332464
cat__Polymer Grade 3_Ecoworld,0.00065363717
cat__Polymer Grade 2_Capa™ 6800,0.00065020384
cat__Polymer Grade 2_Luminy® L175,0.00063940056
cat__Polymer Grade 1_Green Planet™ PHBH,0.00062141346
cat__Polymer Grade 2_Ecovance rf-PBAT,0.00060430856
cat__Polymer Grade 4_Capa™ 6500,0.0005876443
cat__Polymer Grade 3_Capa™ 6500,0.00058394845
cat__Polymer Grade 1_EVAL F171B,0.0005782469
cat__Polymer Grade 3_Capa™ 6800,0.00052391755
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0004688693
cat__Polymer Grade 1_Ecoworld,0.00044511602
cat__Polymer Grade 5_Green Planet™ PHBH,0.0004307916
cat__Polymer Grade 2_EVAL F171B,0.0003702232
cat__Polymer Grade 1_Ingeo 4032D,0.00033038176
cat__Polymer Grade 5_Ecovance rf-PBAT,0.00027709478
cat__Polymer Grade 3_Tunhe TH801T,0.00024241688
cat__Polymer Grade 2_Ecoworld,0.00023024979
cat__Polymer Grade 2_ENMAT™ Y1000P,0.00022550733
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.00022380908
cat__Polymer Grade 4_BioPBS™ FZ91,0.00015287446
cat__Polymer Grade 3_Ecovance rf-PBAT,0.00013272844
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,6.176389e-05
cat__Polymer Grade 5_Polylactide,5.6591103e-05
cat__Polymer Grade 5_Total PPH 3270,5.2034484e-05
cat__Polymer Grade 5_ENMAT™ Y1000P,5.03906e-05
cat__Polymer Grade 4_Tunhe TH801T,3.7677157e-06
num__SP3_P,0.0
num__boron_3_coord,0.0
num__aldehyde,0.0
num__SP_N,0.0
num__SP2_N,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__SP2_S,0.0
num__silicon_4_coord,0.0
num__thiol,0.0
num__guanidine,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__SP_C,0.0
num__thioether,0.0
num__isocyanate,0.0
cat__Polymer Grade 5_Ingeo 4043D,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
cat__Polymer Grade 1_CX-C6,0.0
cat__Polymer Grade 5_BioPBS™ FZ91,0.0
cat__Polymer Grade 5_Capa™ 6800,0.0
num__quaternary_carbon,0.0
cat__Polymer Grade 5_Luminy® L175,0.0
num__primary_amine,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
num__nitrile,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
num__thiocyanate,0.0
num__ketal,0.0
num__SP3_Si,0.0
num__acetal,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3_S,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_s,0.0
num__amide,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__SP2_B,0.0
num__thioamide,0.0
num__other_rings,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__aromatic_rings_with_n,0.0
