feature,importance
cat__Polymer Grade 2_PHACT A1000P,0.0020828566
cat__Polymer Grade 2_BioPBS™ FZ91,0.0020466833
cat__Polymer Grade 1_Green Planet™ PHBH,0.0020412814
num__vinyl,0.0019932552
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0019725643
cat__Polymer Grade 3_Ingeo 4043D,0.0019176963
cat__Polymer Grade 1_Ingeo 4032D,0.0018651128
cat__Polymer Grade 2_Capa™ 6500,0.001833243
cat__Polymer Grade 4_EVAL F171B,0.001806297
cat__Polymer Grade 2_Total PPH 3270,0.0017969318
cat__Polymer Grade 3_BioPBS™ FZ91,0.0017241397
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0016301448
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0016129094
cat__Polymer Grade 2_Polylactide,0.0013376619
cat__Polymer Grade 4_Polylactide,0.0013344435
cat__Polymer Grade 3_Mylar 48-F-OC Clear PET PET,0.0013210957
cat__Polymer Grade 3_Kuredux® PGA,0.0013165779
cat__Polymer Grade 3_Tunhe TH801T,0.0013116066
cat__Polymer Grade 2_Kuredux® PGA,0.0013095627
cat__Polymer Grade 5_EVAL F171B,0.001251133
cat__Polymer Grade 2_Mylar 48-F-OC Clear PET PET,0.0012503015
cat__Polymer Grade 1_EVAL F171B,0.0012477859
cat__Polymer Grade 2_PBS TH803S,0.0012104517
cat__Polymer Grade 2_I'm green™ STN7006,0.0011787792
cat__Polymer Grade 1_Tunhe TH801T,0.00109331
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0010107392
cat__Polymer Grade 2_Ecovance rf-PBAT,0.000983881
cat__Polymer Grade 3_Polylactide,0.0009452836
cat__Polymer Grade 4_Kuredux® PGA,0.0009325653
cat__Polymer Grade 1_Capa™ 6500,0.00086599996
cat__Polymer Grade 1_I'm green™ STN7006,0.00074992015
cat__Polymer Grade 4_Ecoworld,0.000681162
cat__Polymer Grade 1_PHACT S1000P,0.0006665931
cat__Polymer Grade 1_Ecoworld,0.0006629984
cat__Polymer Grade 5_Total PPH 3270,0.0005087978
cat__Polymer Grade 2_Capa™ 6800,0.00048984075
cat__Polymer Grade 1_LDPE LD 150,0.0004709331
cat__Polymer Grade 1_Kuredux® PGA,0.0004548708
cat__Polymer Grade 1_Total PPH 3270,0.00045306934
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.00042435338
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0004208818
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00035060916
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00033719323
cat__Polymer Grade 2_LDPE LD 150,0.00031125156
cat__Polymer Grade 1_Capa™ 6800,0.00029861458
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0002462616
cat__Polymer Grade 2_EVAL F171B,0.00021173671
cat__Polymer Grade 5_Tunhe TH801T,0.00017979016
cat__Polymer Grade 4_ecoflex® F Blend C1200,8.049556e-05
cat__Polymer Grade 5_Ecovance rf-PBAT,2.0521707e-06
cat__Polymer Grade 3_Ecoworld,1.9369372e-06
num__thiourea,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__SP_N,0.0
num__boron_3_coord,0.0
num__silicon_4_coord,0.0
num__guanidine,0.0
num__SP3_S,0.0
num__phosphonate,0.0
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__thiocyanate,0.0
num__SP_C,0.0
num__thiol,0.0
num__aldehyde,0.0
num__ketal,0.0
num__thioether,0.0
num__primary_amine,0.0
cat__Polymer Grade 5_Polylactide,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0
num__quaternary_carbon,0.0
cat__Polymer Grade 1_CX-C6,0.0
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0
num__butyl_chain,0.0
num__isocyanate,0.0
num__acetal,0.0
num__SP3_P,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP2_S,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
num__SP2_B,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__aromatic_rings_with_s,0.0
num__aliphatic_rings_with_o,0.0
num__nitro,0.0
num__aliphatic_rings_with_n_o,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__SP2_N,0.0
num__amide,0.0
num__thioamide,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__SP3_F,0.0
