feature,importance
cat__Polymer Grade 4_PBS TH803S,0.0011956847
cat__Polymer Grade 5_Green Planet™ PHBH,0.0011462468
cat__Polymer Grade 1_BioPBS™ FD92,0.0011452386
cat__Polymer Grade 1_PHACT S1000P,0.0010576771
cat__Polymer Grade 3_Ingeo 4043D,0.0010364903
cat__Polymer Grade 2_ENMAT™ Y1000P,0.0009746474
cat__Polymer Grade 2_BioPBS™ FD92,0.0009713155
cat__Polymer Grade 5_Ingeo 4043D,0.0009483926
cat__Polymer Grade 1_PBS TH803S,0.0009281638
cat__Polymer Grade 4_BioPBS™ FD92,0.00091572845
cat__Polymer Grade 5_Ecoworld,0.0009042327
cat__Polymer Grade 2_Unknown,0.00090204854
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00085581804
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0008103573
cat__Polymer Grade 1_Capa™ 6500,0.00079935556
cat__Polymer Grade 4_Ecovance rf-PBAT,0.00079838285
cat__Polymer Grade 4_Ecoworld,0.00077943027
cat__Polymer Grade 1_Ecoworld,0.00071921886
cat__Polymer Grade 4_Capa™ 6500,0.000699976
cat__Polymer Grade 3_Luminy® L175,0.0006918184
cat__Polymer Grade 2_Capa™ 6800,0.0006814933
cat__Polymer Grade 4_Ingeo 4032D,0.00068112963
cat__Polymer Grade 2_Total PPH 3270,0.00068019994
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0006649227
cat__Polymer Grade 5_EVAL F171B,0.00062178686
cat__Polymer Grade 1_Polylactide,0.0006106036
cat__Polymer Grade 1_Ingeo 4032D,0.0005926141
cat__Polymer Grade 1_Total PPH 3270,0.0005607205
cat__Polymer Grade 3_Ecoworld,0.0005467893
cat__Polymer Grade 5_Ecovance rf-PBAT,0.00053218176
cat__Polymer Grade 3_Ingeo 4032D,0.00052068004
cat__Polymer Grade 2_Ingeo 4043D,0.0004725038
cat__Polymer Grade 2_PBS TH803S,0.0004631339
cat__Polymer Grade 3_EVAL F171B,0.00043948612
cat__Polymer Grade 3_Capa™ 6500,0.0003954674
cat__Polymer Grade 1_Ingeo 4043D,0.00030453654
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.000286669
cat__Polymer Grade 4_Ingeo 4043D,0.00018011688
cat__Polymer Grade 1_Luminy® L175,0.00014933867
num__silicon_4_coord,0.0
num__aldehyde,0.0
num__SP2_B,0.0
cat__Polymer Grade 5_Luminy® L175,0.0
num__allene,0.0
num__vinyl_halide,0.0
cat__Polymer Grade 3_Capa™ 6800,0.0
num__boron_3_coord,0.0
num__SP3_P,0.0
num__thiol,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__guanidine,0.0
num__thioether,0.0
num__isocyanate,0.0
cat__Polymer Grade 5_Tunhe TH801T,0.0
num__butyl_chain,0.0
cat__Polymer Grade 1_CX-C6,0.0
num__SP_C,0.0
num__SP_N,0.0
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0
num__quaternary_carbon,0.0
num__SP2_N,0.0
num__primary_amine,0.0
cat__Polymer Grade 5_Total PPH 3270,0.0
num__nitrile,0.0
num__imine,0.0
num__quaternary_amine,0.0
num__tertiary_amine,0.0
num__SP2_S,0.0
num__thiocyanate,0.0
num__ketal,0.0
num__SP3_Si,0.0
num__acetal,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
num__SP3D2_S,0.0
num__SP3_I,0.0
num__SP3_Br,0.0
num__SP3_Cl,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_s,0.0
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__sulfonamide,0.0
num__SP3_S,0.0
num__thioamide,0.0
num__other_rings,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
cat__Polymer Grade 5_Ingeo 4032D,0.0
