feature,importance
cat__Polymer Grade 5_BioPBS™ FZ91,0.0019564594
cat__Polymer Grade 5_I'm green™ STN7006,0.0019399419
cat__Polymer Grade 3_Green Planet™ PHBH,0.0019390292
cat__Polymer Grade 3_Barrialon CX C6,0.0018647717
cat__Polymer Grade 2_BioPBS™ FD92,0.0018463931
cat__Polymer Grade 2_Tunhe TH801T,0.0017766004
cat__Polymer Grade 4_Green Planet™ PHBH,0.0017616206
cat__Polymer Grade 4_Polylactide,0.0017561608
cat__Polymer Grade 1_Tunhe TH801T,0.0017425416
cat__Polymer Grade 3_BIOCYCLE® 1000,0.0017179383
cat__Polymer Grade 3_Ingeo 4032D,0.001711209
cat__Polymer Grade 5_Capa™ 6500,0.0017076769
cat__Polymer Grade 3_Luminy® L175,0.0017069295
cat__Polymer Grade 5_Luminy® L175,0.0017062258
cat__Polymer Grade 2_Capa™ 6800,0.0016829078
cat__Polymer Grade 5_Ingeo 4043D,0.0016559528
cat__Polymer Grade 3_ENMAT Y3000,0.0016394812
cat__Polymer Grade 2_Polylactide,0.0016377569
cat__Polymer Grade 4_LDPE LD 150,0.0016178117
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0016075679
cat__Polymer Grade 3_I'm green™ STN7006,0.0016066195
cat__Polymer Grade 4_BioPBS™ FD92,0.0015818289
cat__Polymer Grade 3_Capa™ 6800,0.0015600012
cat__Polymer Grade 1_Polylactide,0.0015432866
cat__Polymer Grade 3_Unknown,0.0015424438
cat__Polymer Grade 3_Tunhe TH801T,0.0014915767
cat__Polymer Grade 1_ENMAT Y3000,0.0014732555
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.0014700689
cat__Polymer Grade 2_BIOCYCLE® 1000,0.0014443208
cat__Polymer Grade 4_Barrialon CX C6,0.0014338439
cat__Polymer Grade 4_Ingeo 4043D,0.0014332947
cat__Polymer Grade 4_EVAL F171B,0.001433286
cat__Polymer Grade 2_LDPE LD 150,0.001413789
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0014078929
cat__Polymer Grade 2_ENMAT™ Y1000P,0.001407407
cat__Polymer Grade 4_Ecoworld,0.0013615917
cat__Polymer Grade 2_I'm green™ STN7006,0.0013392413
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.0013343483
cat__Polymer Grade 4_Ingeo 4032D,0.0013261152
cat__Polymer Grade 2_Barrialon CX C6,0.0013247913
cat__Polymer Grade 4_Capa™ 6500,0.0013232646
cat__Polymer Grade 1_Green Planet™ PHBH,0.0012695434
cat__Polymer Grade 4_PBS TH803S,0.0012686288
cat__Polymer Grade 3_PHACT S1000P,0.0012597067
cat__Polymer Grade 3_LDPE LD 150,0.0012584574
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0012575334
cat__Polymer Grade 1_BIOCYCLE® 1000,0.0012519296
cat__Polymer Grade 1_Capa™ 6800,0.0012144595
cat__Polymer Grade 4_I'm green™ STN7006,0.0012022775
cat__Polymer Grade 2_Ingeo 4043D,0.0011430284
cat__Polymer Grade 1_Ingeo 4043D,0.0011329511
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0010986811
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0010789296
cat__Polymer Grade 2_PBS TH803S,0.0010675633
cat__Polymer Grade 2_Luminy® L175,0.0010546437
cat__Polymer Grade 1_Barrialon CX C6,0.0010483316
cat__Polymer Grade 1_PHACT S1000P,0.0010128043
cat__Polymer Grade 1_Ingeo 4032D,0.0009958224
cat__Polymer Grade 3_EVAL F171B,0.000995719
cat__Polymer Grade 1_LDPE LD 150,0.0009891924
cat__Polymer Grade 5_PBS TH803S,0.0009674153
cat__Polymer Grade 1_Ecoworld,0.0009625726
cat__Polymer Grade 1_Capa™ 6500,0.000952528
cat__Polymer Grade 3_PBS TH803S,0.0009363202
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00092925964
cat__Polymer Grade 1_BioPBS™ FD92,0.0009118994
cat__Polymer Grade 2_Ingeo 4032D,0.00089498685
cat__Polymer Grade 2_Capa™ 6500,0.0008799902
cat__Polymer Grade 1_I'm green™ STN7006,0.000834794
cat__Polymer Grade 3_Ingeo 4043D,0.0008175225
cat__Polymer Grade 1_PBS TH803S,0.00078614807
cat__Polymer Grade 1_Luminy® L175,0.00077565736
cat__Polymer Grade 1_EVAL F171B,0.0007677905
cat__Polymer Grade 2_EVAL F171B,0.0007674103
cat__Polymer Grade 2_Unknown,0.00020673836
num__SP3_B,0.0
num__silicon_4_coord,0.0
num__SP2_B,0.0
num__boron_3_coord,0.0
num__sulfonyl_halide,0.0
num__guanidine,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__allene,0.0
num__imide,0.0
num__azo,0.0
num__vinyl_halide,0.0
num__thiol,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__aldehyde,0.0
num__thiocyanate,0.0
num__thioether,0.0
num__primary_amine,0.0
num__SP_N,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
num__SP_C,0.0
num__butyl_chain,0.0
num__azide,0.0
num__isocyanate,0.0
num__SP3_F,0.0
num__cyclopentenes,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n,0.0
num__thiophenes,0.0
num__cyclopentanes,0.0
num__ketal,0.0
num__cyclohexanes,0.0
num__SP3_S,0.0
num__SP3D2_S,0.0
num__SP3_P,0.0
num__SP3_Br,0.0
num__SP3_Si,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_s,0.0
num__other_rings,0.0
num__carboxylic_acid,0.0
num__anhydride,0.0
num__acyl_halide,0.0
num__carbamide,0.0
num__urea,0.0
num__carbamate,0.0
num__thioamide,0.0
num__sulfonamide,0.0
num__sulfone,0.0
num__sulfoxide,0.0
num__phosphate,0.0
num__nitro,0.0
num__acetal,0.0
num__SP3_I,0.0
