feature,importance
cat__Polymer Grade 1_Mylar 48-F-OC Clear PET PET,0.0006949043
cat__Polymer Grade 3_BioPBS™ FD92,0.0006843397
num__vol_fraction1,0.00067925226
cat__Polymer Grade 2_Glycerol,0.0006710945
cat__Polymer Grade 4_Glycerol,0.0006655043
cat__Polymer Grade 5_Glycerol,0.00065421377
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0006473863
cat__Polymer Grade 1_BioPBS™ FD92,0.0006241134
cat__Polymer Grade 5_Ingeo 4043D,0.00062300934
cat__Polymer Grade 1_Glycerol,0.0005572203
cat__Polymer Grade 2_BioPBS™ FZ91,0.00055696594
cat__Polymer Grade 2_PBS TH803S,0.0005451471
cat__Polymer Grade 2_BioPBS™ FD92,0.0005439135
cat__Polymer Grade 1_BioPBS™ FZ91,0.00052914437
cat__Polymer Grade 5_Luminy® L175,0.0005278851
cat__Polymer Grade 5_Capa™ 6500,0.0005263034
cat__Polymer Grade 4_BioPBS™ FZ91,0.00052113045
cat__Polymer Grade 5_Ecovance rf-PBAT,0.00050637155
num__RH (%),0.0004998334
cat__Polymer Grade 4_ENMAT Y3000,0.00048427717
cat__Polymer Grade 3_Glycerol,0.00048276596
cat__Polymer Grade 3_BioPBS™ FZ91,0.00047590947
num__amide,0.00047422692
cat__Polymer Grade 1_Ecovance rf-PBAT,0.00047205162
cat__Polymer Grade 1_ecoflex® F Blend C1200,0.0004701161
cat__Polymer Grade 3_BIOCYCLE® 1000,0.00046333965
cat__Polymer Grade 1_PBS TH803S,0.0004608273
cat__Polymer Grade 1_Luminy® L175,0.00045995688
cat__Polymer Grade 1_Ecoworld,0.00045607836
cat__Polymer Grade 1_ENMAT™ Y1000P,0.00045311128
cat__Polymer Grade 3_Tunhe TH801T,0.00045288762
cat__Polymer Grade 2_Luminy® L175,0.00044593983
cat__Polymer Grade 1_Capa™ 6800,0.0004450269
cat__Polymer Grade 1_I'm green™ STN7006,0.0004399711
cat__Polymer Grade 4_Luminy® L175,0.00043723086
cat__Polymer Grade 2_ENMAT Y3000,0.0004360913
cat__Polymer Grade 3_PBS TH803S,0.00043600696
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.000426957
cat__Polymer Grade 2_Total PPH 3270,0.00042044453
cat__Polymer Grade 1_Ingeo 4032D,0.0004068446
cat__Polymer Grade 3_Total PPH 3270,0.0004058955
cat__Polymer Grade 2_Tunhe TH801T,0.0004057755
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,0.00038983993
cat__Polymer Grade 2_BIOCYCLE® 1000,0.00038713223
cat__Polymer Grade 3_Ingeo 4032D,0.00038150532
cat__Polymer Grade 2_Ecovance rf-PBAT,0.00036567554
cat__Polymer Grade 5_Tunhe TH801T,0.00035560282
cat__Polymer Grade 5_Ecoworld,0.00034985182
num__propyl_chain,0.00034878156
cat__Polymer Grade 2_I'm green™ STN7006,0.00034613197
cat__Polymer Grade 4_Green Planet™ PHBH,0.00034460265
cat__Polymer Grade 4_I'm green™ STN7006,0.00033441128
cat__Polymer Grade 2_Ingeo 4043D,0.0003274644
cat__Polymer Grade 4_PBS TH803S,0.00032582818
cat__Polymer Grade 4_Ingeo 4032D,0.0003220604
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0003215027
num__secondary_amine,0.00032119933
cat__Polymer Grade 4_Total PPH 3270,0.00031915962
cat__Polymer Grade 4_Ecoworld,0.00031773507
cat__Polymer Grade 1_Tunhe TH801T,0.00030317067
cat__Polymer Grade 5_Ingeo 4032D,0.0003017478
cat__Polymer Grade 1_Ingeo 4043D,0.00030116024
cat__Polymer Grade 2_Capa™ 6500,0.0002999822
cat__Polymer Grade 2_Ingeo 4032D,0.00029096127
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.00028700163
cat__Polymer Grade 3_Capa™ 6500,0.00028695446
cat__Polymer Grade 2_LDPE LD 150,0.00028411235
cat__Polymer Grade 2_Ecoworld,0.0002830863
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.00028288216
cat__Polymer Grade 3_ENMAT™ Y1000P,0.00028251126
cat__Polymer Grade 4_Ingeo 4043D,0.00027269014
cat__Polymer Grade 5_PBS TH803S,0.0002601216
cat__Polymer Grade 2_ENMAT™ Y1000P,0.00025787254
cat__Polymer Grade 3_Ecovance rf-PBAT,0.00025629628
cat__Polymer Grade 5_I'm green™ STN7006,0.000255677
cat__Polymer Grade 1_Capa™ 6500,0.00025443878
cat__Polymer Grade 4_Capa™ 6500,0.0002470993
cat__Polymer Grade 5_ENMAT Y3000,0.00023983725
cat__Polymer Grade 3_ENMAT Y3000,0.00023638953
cat__Polymer Grade 4_ENMAT™ Y1000P,0.00023308936
cat__Polymer Grade 2_Capa™ 6800,0.00022760575
cat__Polymer Grade 1_Green Planet™ PHBH,0.00022193488
cat__Polymer Grade 1_ENMAT Y3000,0.00021727379
cat__Polymer Grade 1_BIOCYCLE® 1000,0.0002146877
cat__Polymer Grade 2_Green Planet™ PHBH,0.00021349407
cat__Polymer Grade 3_Ecoworld,0.00021342629
cat__Polymer Grade 5_ENMAT™ Y1000P,0.00020699778
cat__Polymer Grade 3_Luminy® L175,0.00020043275
cat__Polymer Grade 3_Ingeo 4043D,0.00019632552
cat__Polymer Grade 3_I'm green™ STN7006,0.00018889821
cat__Polymer Grade 4_Capa™ 6800,0.0001878555
cat__Polymer Grade 5_LDPE LD 150,0.00018560786
cat__Polymer Grade 4_Tunhe TH801T,0.00018463554
cat__Polymer Grade 3_LDPE LD 150,0.00017207705
cat__Polymer Grade 1_LDPE LD 150,0.00017043827
cat__Polymer Grade 3_Capa™ 6800,0.00015571242
cat__Polymer Grade 4_LDPE LD 150,0.0001477753
cat__Polymer Grade 4_Aegis PCR-H135ZP Nylon 6,0.0001476468
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,0.0001421771
cat__Polymer Grade 3_Green Planet™ PHBH,0.00013813414
cat__Polymer Grade 4_Ecovance rf-PBAT,0.00013757244
cat__Polymer Grade 1_Total PPH 3270,0.00013469928
cat__Polymer Grade 5_Total PPH 3270,9.445443e-05
cat__Polymer Grade 5_Green Planet™ PHBH,9.2761875e-05
cat__Polymer Grade 5_Capa™ 6800,7.493058e-05
num__quaternary_carbon,3.855223e-05
num__SP3D2_S,0.0
num__boron_3_coord,0.0
num__SP3_P,0.0
num__SP3_Si,0.0
num__allene,0.0
num__vinyl_halide,0.0
num__SP3_B,0.0
num__guanidine,0.0
num__silicon_4_coord,0.0
num__SP3_S,0.0
num__thiourea,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__aldehyde,0.0
num__primary_amine,0.0
num__thiol,0.0
num__thioether,0.0
num__cyclohexanes,0.0
num__SP2_B,0.0
num__tertiary_amine,0.0
num__quaternary_amine,0.0
num__imine,0.0
num__nitrile,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_N,0.0
num__SP_C,0.0
num__butyl_chain,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__thiocyanate,0.0
num__cyclopentanes,0.0
num__cyclopentenes,0.0
num__thiophenes,0.0
num__aromatic_rings_with_n,0.0
num__aromatic_rings_with_o,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_s,0.0
num__aliphatic_rings_with_n,0.0
num__aliphatic_rings_with_o,0.0
num__aliphatic_rings_with_n_o,0.0
num__aliphatic_rings_with_s,0.0
num__other_rings,0.0
num__SP3_I,0.0
num__anhydride,0.0
num__acyl_halide,0.0
num__carbamide,0.0
num__urea,0.0
num__carbamate,0.0
num__thioamide,0.0
num__SP3_Br,0.0
num__SP3_F,0.0
num__sulfonamide,0.0
num__sulfone,0.0
num__sulfoxide,0.0
num__phosphate,0.0
num__nitro,0.0
num__acetal,0.0
num__ketal,0.0
num__isocyanate,0.0
num__carboxylic_acid,0.0
