feature,importance
cat__Polymer Grade 1_Ingeo 4032D,0.0026577297
cat__Polymer Grade 3_Total PPH 3270,0.0026507445
cat__Polymer Grade 4_LDPE LD 150,0.002626598
cat__Polymer Grade 2_I'm green™ STN7006,0.0026006468
cat__Polymer Grade 2_ecoflex® F Blend C1200,0.0025603396
cat__Polymer Grade 3_I'm green™ STN7006,0.00248669
num__vol_fraction1,0.0024741718
cat__Polymer Grade 2_LDPE LD 150,0.0023787029
cat__Polymer Grade 1_Capa™ 6500,0.0023399466
cat__Polymer Grade 5_Luminy® L175,0.002303704
cat__Polymer Grade 4_Luminy® L175,0.0022122003
cat__Polymer Grade 1_I'm green™ STN7006,0.0022048166
cat__Polymer Grade 2_Luminy® L175,0.0021653993
cat__Polymer Grade 4_Capa™ 6500,0.00208022
cat__Polymer Grade 2_EVAL F171B,0.0019786372
cat__Polymer Grade 4_I'm green™ STN7006,0.0019642855
cat__Polymer Grade 5_Unknown,0.0019496857
cat__Polymer Grade 4_Ingeo 4032D,0.0018697032
cat__Polymer Grade 5_Capa™ 6800,0.0018196472
cat__Polymer Grade 5_Capa™ 6500,0.0018088416
cat__Polymer Grade 2_Aegis PCR-H135ZP Nylon 6,0.0016761037
cat__Polymer Grade 3_EVAL F171B,0.0016021023
cat__Polymer Grade 1_Aegis PCR-H135ZP Nylon 6,0.0015434246
cat__Polymer Grade 1_Kuredux® PGA,0.0015167282
cat__Polymer Grade 3_ENMAT Y3000,0.0014124868
cat__Polymer Grade 5_ENMAT Y3000,0.0014045687
cat__Polymer Grade 2_Capa™ 6500,0.0013841081
cat__Polymer Grade 4_Green Planet™ PHBH,0.0012576075
cat__Polymer Grade 3_Capa™ 6500,0.0012223674
cat__Polymer Grade 1_Ecoworld,0.0012175667
cat__Polymer Grade 3_Capa™ 6800,0.0012086914
cat__Polymer Grade 5_Ingeo 4043D,0.0011606087
cat__Polymer Grade 3_Green Planet™ PHBH,0.0011215721
cat__Polymer Grade 2_Capa™ 6800,0.0010882864
cat__Polymer Grade 4_Capa™ 6800,0.00108148
cat__Polymer Grade 1_EVAL F171B,0.0010613485
cat__Polymer Grade 4_Tunhe TH801T,0.0010402325
cat__Polymer Grade 2_ENMAT Y3000,0.0010270557
cat__Polymer Grade 2_Total PPH 3270,0.0010051135
cat__Polymer Grade 1_Total PPH 3270,0.0010050316
cat__Polymer Grade 3_ecoflex® F Blend C1200,0.00089126476
cat__Polymer Grade 1_Ingeo 4043D,0.0008703326
cat__Polymer Grade 3_Ecovance rf-PBAT,0.0007600762
cat__Polymer Grade 4_ENMAT Y3000,0.0007115681
cat__Polymer Grade 2_Ecoworld,0.00065051246
cat__Polymer Grade 3_Kuredux® PGA,0.00061834493
cat__Polymer Grade 2_Polylactide,0.00056345
cat__Polymer Grade 1_Tunhe TH801T,0.00052602653
cat__Polymer Grade 4_Ecoworld,0.0005198122
cat__Polymer Grade 1_Ecovance rf-PBAT,0.0005166104
cat__Polymer Grade 2_Ecovance rf-PBAT,0.0005081929
cat__Polymer Grade 5_Ecoworld,0.00048199637
cat__Polymer Grade 3_Polylactide,0.00044071567
cat__Polymer Grade 1_ENMAT™ Y1000P,0.0004360156
cat__Polymer Grade 5_Ingeo 4032D,0.00040162663
cat__Polymer Grade 5_Polylactide,0.00038440697
cat__Polymer Grade 1_CX-C6,0.00038384416
cat__Polymer Grade 1_ENMAT Y3000,0.00036741537
cat__Polymer Grade 3_Ecoworld,0.00036450275
cat__Polymer Grade 5_Tunhe TH801T,0.00033720068
cat__Polymer Grade 4_Polylactide,0.00031424998
cat__Polymer Grade 1_Green Planet™ PHBH,0.0002883538
cat__Polymer Grade 4_ecoflex® F Blend C1200,0.00023349022
cat__Polymer Grade 4_Kuredux® PGA,0.00021133387
cat__Polymer Grade 2_Tunhe TH801T,0.00020223203
cat__Polymer Grade 3_Tunhe TH801T,0.00018973269
cat__Polymer Grade 3_Aegis PCR-H135ZP Nylon 6,8.707379e-05
cat__Polymer Grade 5_Aegis PCR-H135ZP Nylon 6,4.0720035e-05
num__quaternary_amine,0.0
num__thiocyanate,0.0
num__phosphonate,0.0
num__sulfonyl_halide,0.0
num__imide,0.0
num__azo,0.0
num__azide,0.0
num__ketal,0.0
num__isocyanate,0.0
num__guanidine,0.0
num__acetal,0.0
num__nitro,0.0
num__phosphate,0.0
num__sulfoxide,0.0
num__sulfone,0.0
num__thiourea,0.0
num__silicon_4_coord,0.0
num__butyl_chain,0.0
num__tertiary_amine,0.0
num__boron_3_coord,0.0
num__vinyl_halide,0.0
cat__Polymer Grade 1_Biocycle 1000,0.0
num__allene,0.0
num__ethyl_chain,0.0
num__quaternary_carbon,0.0
num__aldehyde,0.0
num__thiol,0.0
num__thioether,0.0
num__primary_amine,0.0
num__nitrile,0.0
num__imine,0.0
num__sulfonamide,0.0
num__aromatic_rings_with_n,0.0
num__amide,0.0
num__SP_N,0.0
num__SP3_F,0.0
num__SP3_B,0.0
num__SP3_Si,0.0
num__SP3_P,0.0
num__SP3_S,0.0
num__SP2_B,0.0
num__SP2_S,0.0
num__SP2_N,0.0
num__SP_C,0.0
num__SP3_Br,0.0
cat__Polymer Grade 5_ecoflex® F Blend C1200,0.0
cat__Polymer Grade 5_PHACT S1000P,0.0
cat__Polymer Grade 5_LDPE LD 150,0.0
cat__Polymer Grade 5_Kuredux® PGA,0.0
cat__Polymer Grade 5_I'm green™ STN7006,0.0
cat__Polymer Grade 5_Ecovance rf-PBAT,0.0
cat__Polymer Grade 4_Ecovance rf-PBAT,0.0
cat__Polymer Grade 4_Total PPH 3270,0.0
num__SP3_Cl,0.0
num__SP3_I,0.0
num__thioamide,0.0
num__aliphatic_rings_with_n_o,0.0
num__carbamate,0.0
num__urea,0.0
num__carbamide,0.0
num__acyl_halide,0.0
num__anhydride,0.0
num__carboxylic_acid,0.0
num__other_rings,0.0
num__aliphatic_rings_with_s,0.0
num__aliphatic_rings_with_o,0.0
num__SP3D2_S,0.0
num__aliphatic_rings_with_n,0.0
num__aromatic_rings_with_s,0.0
num__aromatic_rings_with_n_o,0.0
num__aromatic_rings_with_o,0.0
num__thiophenes,0.0
num__cyclopentenes,0.0
num__cyclopentanes,0.0
num__cyclohexanes,0.0
cat__Polymer Grade 5_Green Planet™ PHBH,0.0
